test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,best_params
0.12570495167363926,0.15517592473499686,0.020983596634793704,0.687160227143086,0.7169235047185284,0.0335788363393203,"{'lambda_reg': 0.029410387595926495, 'n_estimators': 714}"
0.1552270861855615,0.15517592473499686,0.020983596634793704,0.7165572326326505,0.7169235047185284,0.0335788363393203,"{'lambda_reg': 0.0010133375011947313, 'n_estimators': 434}"
0.18098506951892943,0.15517592473499686,0.020983596634793704,0.7810407508379301,0.7169235047185284,0.0335788363393203,"{'lambda_reg': 1.951722464144947e-05, 'n_estimators': 873}"
0.1751524627870311,0.15517592473499686,0.020983596634793704,0.7055466573369723,0.7169235047185284,0.0335788363393203,"{'lambda_reg': 0.004916520682601548, 'n_estimators': 437}"
0.13881005350982298,0.15517592473499686,0.020983596634793704,0.6943126556420031,0.7169235047185284,0.0335788363393203,"{'lambda_reg': 0.0003603517820107172, 'n_estimators': 422}"
