test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,best_params
0.12562600569176913,0.1549552402933631,0.020696045130836033,0.687160227143086,0.7188371007022558,0.03725016318866417,"{'lambda_reg': 0.029410387595926495, 'n_estimators': 714}"
0.15543767929937777,0.1549552402933631,0.020696045130836033,0.7165572326326505,0.7188371007022558,0.03725016318866417,"{'lambda_reg': 0.0003724048108626998, 'n_estimators': 440}"
0.17979385487246766,0.1549552402933631,0.020696045130836033,0.7906087307565673,0.7188371007022558,0.03725016318866417,"{'lambda_reg': 0.00010916771197512772, 'n_estimators': 55}"
0.17507293258090473,0.1549552402933631,0.020696045130836033,0.7055466573369723,0.7188371007022558,0.03725016318866417,"{'lambda_reg': 0.00011396591590030368, 'n_estimators': 423}"
0.13884572902229625,0.1549552402933631,0.020696045130836033,0.6943126556420031,0.7188371007022558,0.03725016318866417,"{'lambda_reg': 0.016494488848158146, 'n_estimators': 453}"
