test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,best_params
0.1284038369982583,0.15767342275126156,0.02088278510756601,0.6824776592122961,0.7173120441949365,0.038424267570567085,"{'lambda_reg': 0.00015111559285064524, 'n_estimators': 435}"
0.16254000148216502,0.15767342275126156,0.02088278510756601,0.7109333573201216,0.7173120441949365,0.038424267570567085,"{'lambda_reg': 0.0003217615067015116, 'n_estimators': 784}"
0.18216783042828286,0.15767342275126156,0.02088278510756601,0.7906733931710079,0.7173120441949365,0.038424267570567085,"{'lambda_reg': 0.7041830285015993, 'n_estimators': 53}"
0.17633709368607778,0.15767342275126156,0.02088278510756601,0.7119466937059554,0.7173120441949365,0.038424267570567085,"{'lambda_reg': 0.8192602279031006, 'n_estimators': 442}"
0.13891835116152385,0.15767342275126156,0.02088278510756601,0.6905291175653021,0.7173120441949365,0.038424267570567085,"{'lambda_reg': 0.008441246880792843, 'n_estimators': 405}"
