test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,test_auc,mean_auc,std_auc,test_tpr,test_fpr,best_params,city,kernel,task
"[np.float64(0.13093645929601513), np.float64(0.09430661216035477), np.float64(0.1078404369177058), np.float64(0.12555757797755718), np.float64(0.09507680760202897)]",0.1107435787907323,0.0151740358456814,"[np.float64(0.6482415688901711), np.float64(0.711303551018399), np.float64(0.694882257594889), np.float64(0.700831979724166), np.float64(0.6806932671869302)]",0.687190524882911,0.0218445672980794,"[np.float64(0.7194066512850964), np.float64(0.7410904146335892), np.float64(0.6780772793029125), np.float64(0.7263343632755788), np.float64(0.7302428592808516)]",0.7190303135556058,0.0216472216605841,"[array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.00625035, 0.01232614, 0.01830079,
       0.01830079, 0.01830079, 0.02395263, 0.02395263, 0.02946063,
       0.02946063, 0.03994936, 0.0503078 , 0.05535685, 0.07509817,
       0.0848237 , 0.09434109, 0.09434109, 0.10797139, 0.10797139,
       0.12085596, 0.1250655 , 0.12913213, 0.13313676, 0.14084653,
       0.14846165, 0.15581539, 0.16639755, 0.18716383, 0.20057635,
       0.21684061, 0.22954562, 0.24467447, 0.25947733, 0.27360801,
       0.29272167, 0.31613497, 0.34628502, 0.37527228, 0.40727078,
       0.42255508, 0.45969041, 0.49724345, 0.52314495, 0.53906159,
       0.59851464, 0.63427856, 0.67598633, 0.71457672, 0.7503842 ,
       0.7949759 , 0.83822204, 0.87942256, 0.91161253, 0.93715666,
       0.96215454, 0.9777624 , 0.98943923, 0.9985983 , 0.99975295,
       1.        ]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.0063271 , 0.01254891, 0.01254891,
       0.01860252, 0.02454343, 0.02454343, 0.02454343, 0.03019651,
       0.04127183, 0.05221061, 0.05221061, 0.06268956, 0.06268956,
       0.08290837, 0.09781753, 0.10752322, 0.11229357, 0.12164381,
       0.12164381, 0.12164381, 0.12601158, 0.13027718, 0.14687157,
       0.15899168, 0.17473619, 0.19005801, 0.20124681, 0.21580904,
       0.22654535, 0.2299488 , 0.2434613 , 0.25648878, 0.26276714,
       0.28718514, 0.29309099, 0.31576846, 0.35414707, 0.36737046,
       0.38011416, 0.40707251, 0.42596957, 0.45516196, 0.48092353,
       0.4993365 , 0.52472624, 0.55602909, 0.58935269, 0.61231734,
       0.65425059, 0.69196201, 0.7296913 , 0.75836911, 0.80328045,
       0.82413842, 0.84999132, 0.87727968, 0.90962048, 0.9359752 ,
       0.9565096 , 0.97261096, 0.98862228, 0.99746184, 0.99991304,
       1.        ]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.00490104, 0.00971915,
       0.01911634, 0.02367608, 0.02367608, 0.02367608, 0.02798246,
       0.03627811, 0.04430832, 0.05608978, 0.06763504, 0.08637373,
       0.09367443, 0.10075381, 0.10763516, 0.11101056, 0.12395116,
       0.14903784, 0.1702031 , 0.18767822, 0.20455156, 0.21811236,
       0.22848933, 0.25866508, 0.27553399, 0.31498536, 0.35265884,
       0.38005609, 0.41028742, 0.45404559, 0.48802373, 0.53351124,
       0.56361299, 0.60499554, 0.64927873, 0.70322986, 0.75397749,
       0.80904755, 0.85695978, 0.90079579, 0.93799299, 0.96064748,
       0.98211364, 0.99519708, 0.9997012 , 1.        , 1.        ,
       1.        ]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.00656105, 0.00656105, 0.00656105, 0.01276573,
       0.01276573, 0.01276573, 0.01276573, 0.02421166, 0.02421166,
       0.04079055, 0.04079055, 0.04613096, 0.04613096, 0.04613096,
       0.04613096, 0.0510399 , 0.06058143, 0.06994236, 0.07453932,
       0.08774915, 0.10076521, 0.10925651, 0.12567218, 0.14162393,
       0.15727235, 0.18749049, 0.19837314, 0.21253406, 0.23659625,
       0.24992815, 0.27252077, 0.29435647, 0.30337558, 0.32666486,
       0.34615268, 0.36492954, 0.38807954, 0.40774298, 0.43850287,
       0.45426303, 0.48228273, 0.50039312, 0.53698579, 0.55874331,
       0.59277287, 0.62464587, 0.65700696, 0.6801733 , 0.7078201 ,
       0.75056271, 0.79310695, 0.82829912, 0.8798989 , 0.92395711,
       0.95411364, 0.97812405, 0.99424951, 0.99901758, 1.        ,
       1.        ]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.00586243, 0.00586243,
       0.01157598, 0.01157598, 0.01157598, 0.01157598, 0.03274059,
       0.03795155, 0.04308668, 0.04308668, 0.04799836, 0.05275749,
       0.06675159, 0.08510594, 0.09398516, 0.10703568, 0.11978593,
       0.12809227, 0.13622614, 0.15601736, 0.16752433, 0.18636592,
       0.20446552, 0.22580138, 0.23272774, 0.23937921, 0.25557246,
       0.26802071, 0.28011179, 0.29183377, 0.31153857, 0.34674182,
       0.37296357, 0.39311355, 0.4122552 , 0.44689723, 0.46896812,
       0.48793948, 0.5179941 , 0.53681024, 0.57458385, 0.5982803 ,
       0.63151015, 0.65102528, 0.68409792, 0.7252561 , 0.76170046,
       0.80056473, 0.83010303, 0.86247306, 0.90469728, 0.93213313,
       0.95792638, 0.97885844, 0.99349271, 0.9989756 , 1.        ,
       1.        ])]","[array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 6.89367623e-04, 1.40610126e-03,
       2.13868836e-03, 2.13868836e-03, 2.13868836e-03, 2.92188385e-03,
       2.92188385e-03, 3.72762750e-03, 3.72762750e-03, 5.42177343e-03,
       7.13634338e-03, 8.01403536e-03, 1.15961128e-02, 1.34099031e-02,
       1.52563231e-02, 1.52563231e-02, 1.81271911e-02, 1.81271911e-02,
       2.11149657e-02, 2.21242640e-02, 2.31559673e-02, 2.41973907e-02,
       2.63271849e-02, 2.84718186e-02, 3.06574267e-02, 3.40061436e-02,
       4.07659745e-02, 4.53401992e-02, 5.11365812e-02, 5.58217205e-02,
       6.17960978e-02, 6.78215795e-02, 7.39524382e-02, 8.26405609e-02,
       9.39930769e-02, 1.09297140e-01, 1.24783492e-01, 1.43136213e-01,
       1.52424653e-01, 1.76648955e-01, 2.02476989e-01, 2.21785520e-01,
       2.34313264e-01, 2.85084779e-01, 3.17870155e-01, 3.59739030e-01,
       4.02096607e-01, 4.44890454e-01, 5.04668605e-01, 5.69665345e-01,
       6.39990422e-01, 7.01712755e-01, 7.59469288e-01, 8.27326755e-01,
       8.78294885e-01, 9.28210054e-01, 9.83527575e-01, 9.95031081e-01,
       1.00000000e+00]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 6.19812150e-04, 1.25737195e-03, 1.25737195e-03,
       1.92328015e-03, 2.60818244e-03, 2.60818244e-03, 2.60818244e-03,
       3.34159712e-03, 4.84733565e-03, 6.37608559e-03, 6.37608559e-03,
       7.98233686e-03, 7.98233686e-03, 1.13194123e-02, 1.38651870e-02,
       1.56017681e-02, 1.64839636e-02, 1.82804537e-02, 1.82804537e-02,
       1.82804537e-02, 1.92305007e-02, 2.01977677e-02, 2.41457181e-02,
       2.71615735e-02, 3.12527677e-02, 3.54152023e-02, 3.85880254e-02,
       4.28784851e-02, 4.61275728e-02, 4.72401517e-02, 5.17075387e-02,
       5.62566730e-02, 5.85709118e-02, 6.79450817e-02, 7.03221052e-02,
       7.99896321e-02, 9.71280848e-02, 1.03330410e-01, 1.09613587e-01,
       1.23618228e-01, 1.33922923e-01, 1.50923453e-01, 1.66816017e-01,
       1.78888514e-01, 1.96529961e-01, 2.19919630e-01, 2.46341137e-01,
       2.66077530e-01, 3.04537619e-01, 3.42023063e-01, 3.82877918e-01,
       4.16827293e-01, 4.75019981e-01, 5.05228714e-01, 5.46399060e-01,
       5.95758524e-01, 6.62814754e-01, 7.27507485e-01, 7.86436352e-01,
       8.44426171e-01, 9.17607073e-01, 9.73448407e-01, 9.98328445e-01,
       1.00000000e+00]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 8.77211751e-04, 1.76799207e-03, 3.58866008e-03,
       4.52171463e-03, 4.52171463e-03, 4.52171463e-03, 5.49622126e-03,
       7.49711998e-03, 9.54144861e-03, 1.26511127e-02, 1.57994240e-02,
       2.11289729e-02, 2.32926607e-02, 2.54925612e-02, 2.77248623e-02,
       2.88516917e-02, 3.34508022e-02, 4.27790185e-02, 5.10697409e-02,
       5.82851303e-02, 6.55989806e-02, 7.17757150e-02, 7.67942756e-02,
       9.20062362e-02, 1.00999911e-01, 1.23089729e-01, 1.45470439e-01,
       1.62816106e-01, 1.83056272e-01, 2.14516026e-01, 2.40859552e-01,
       2.78752756e-01, 3.05730520e-01, 3.45974461e-01, 3.92460207e-01,
       4.54155121e-01, 5.18053277e-01, 5.94677009e-01, 6.69113678e-01,
       7.45896381e-01, 8.20407100e-01, 8.73789844e-01, 9.34083417e-01,
       9.78957541e-01, 9.98369789e-01, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 6.66741310e-04, 6.66741310e-04, 6.66741310e-04,
       1.38753345e-03, 1.38753345e-03, 1.38753345e-03, 1.38753345e-03,
       2.97524058e-03, 2.97524058e-03, 5.44629078e-03, 5.44629078e-03,
       6.29816765e-03, 6.29816765e-03, 6.29816765e-03, 6.29816765e-03,
       7.21548554e-03, 9.09203741e-03, 1.09959799e-02, 1.19606161e-02,
       1.49426552e-02, 1.79540830e-02, 1.99899242e-02, 2.41475920e-02,
       2.83756236e-02, 3.26496614e-02, 4.13613460e-02, 4.46963511e-02,
       4.91960005e-02, 5.71795010e-02, 6.18048884e-02, 7.00112814e-02,
       7.83324768e-02, 8.19501274e-02, 9.17127192e-02, 1.00390021e-01,
       1.09175154e-01, 1.20620735e-01, 1.30933263e-01, 1.47872094e-01,
       1.57114775e-01, 1.74469214e-01, 1.86679159e-01, 2.12704505e-01,
       2.29346874e-01, 2.57422835e-01, 2.85825882e-01, 3.17478627e-01,
       3.42216635e-01, 3.74584403e-01, 4.29590518e-01, 4.91274174e-01,
       5.49087337e-01, 6.45958520e-01, 7.42311676e-01, 8.20830959e-01,
       8.96958706e-01, 9.64311193e-01, 9.91839688e-01, 1.00000000e+00,
       1.00000000e+00]), array([0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.20612068e-04,
       7.20612068e-04, 1.46555917e-03, 1.46555917e-03, 1.46555917e-03,
       1.46555917e-03, 4.72152500e-03, 5.54862417e-03, 6.38811869e-03,
       6.38811869e-03, 7.26413787e-03, 8.16509287e-03, 1.09142624e-02,
       1.46295878e-02, 1.65359526e-02, 1.94393576e-02, 2.23918448e-02,
       2.43918523e-02, 2.64200502e-02, 3.15793791e-02, 3.47350894e-02,
       4.00496428e-02, 4.54854784e-02, 5.20711956e-02, 5.42967695e-02,
       5.65672785e-02, 6.23147221e-02, 6.69954444e-02, 7.17345494e-02,
       7.65339867e-02, 8.50651833e-02, 1.01136264e-01, 1.13638830e-01,
       1.23776129e-01, 1.34078247e-01, 1.53598808e-01, 1.66779863e-01,
       1.78788688e-01, 1.99059096e-01, 2.12772164e-01, 2.41854070e-01,
       2.61484900e-01, 2.91309520e-01, 3.09944946e-01, 3.44831875e-01,
       3.91828130e-01, 4.37916024e-01, 4.92002721e-01, 5.37540593e-01,
       5.94367694e-01, 6.79803733e-01, 7.44152850e-01, 8.17164818e-01,
       8.89292512e-01, 9.54055275e-01, 9.88415349e-01, 1.00000000e+00,
       1.00000000e+00])]","[{'lambda_reg': 0.1452824663751603, 'K_bin': 1, 'gamma': 0.0070689749506246055}, {'lambda_reg': 0.1452824663751603, 'K_bin': 1, 'gamma': 0.0070689749506246055}, {'lambda_reg': 0.8192602279031006, 'K_bin': 1, 'gamma': 0.023739423955292542}, {'lambda_reg': 0.1452824663751603, 'K_bin': 1, 'gamma': 0.0070689749506246055}, {'lambda_reg': 0.1452824663751603, 'K_bin': 1, 'gamma': 0.0070689749506246055}]",Outros,cauchy,18
