test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,test_auc,mean_auc,std_auc,test_tpr,test_fpr,mean_bias,std_bias,mean_mse,std_mse,best_params,sample_size,method,kernel,task
"[np.float64(0.0714205508994006), np.float64(0.06377653016322193), np.float64(0.08817359617820451), np.float64(0.05102367667639898), np.float64(0.08344174657713829)]",0.0715672200988728,0.0134129015760932,"[np.float64(0.8023260423007083), np.float64(0.8507237101300191), np.float64(0.8018874263426474), np.float64(0.8312569998482128), np.float64(0.8524845408948001)]",0.8277357439032776,0.0222132268860061,"[np.float64(0.9655848979230197), np.float64(0.971250371368128), np.float64(0.9683425336967777), np.float64(0.9844389632483164), np.float64(0.9717175268512022)]",0.9722668586174888,0.0064737016870894,"[array([0.        , 0.34932343, 0.44516846, 0.46422884, 0.46422884,
       0.48276078, 0.53785503, 0.53785503, 0.55592445, 0.55592445,
       0.55592445, 0.57336602, 0.57336602, 0.6074651 , 0.65803658,
       0.65803658, 0.65803658, 0.67427853, 0.69026759, 0.69026759,
       0.69026759, 0.69026759, 0.70557894, 0.72060093, 0.73552492,
       0.73552492, 0.73552492, 0.74983285, 0.74983285, 0.76366505,
       0.79092416, 0.80435578, 0.81758836, 0.81758836, 0.81758836,
       0.81758836, 0.81758836, 0.81758836, 0.82975391, 0.82975391,
       0.84160671, 0.84160671, 0.84160671, 0.84160671, 0.84160671,
       0.85249808, 0.86316339, 0.86316339, 0.86316339, 0.86316339,
       0.87304056, 0.87304056, 0.87304056, 0.89156656, 0.89156656,
       0.91821958, 0.91821958, 0.92669206, 0.92669206, 0.92669206,
       0.92669206, 0.92669206, 0.92669206, 0.92669206, 0.92669206,
       0.92669206, 0.9333294 , 0.9333294 , 0.9333294 , 0.9333294 ,
       0.93933233, 0.93933233, 0.94485135, 0.95553593, 0.96070295,
       0.96070295, 0.96070295, 0.96070295, 0.96504665, 0.96919173,
       0.96919173, 0.9767843 , 0.9767843 , 0.9767843 , 0.9767843 ,
       0.97989353, 0.97989353, 0.97989353, 0.98225409, 0.98445687,
       0.98863951, 0.98863951, 0.99027679, 0.9917054 , 0.99292611,
       0.9939984 , 0.9939984 , 0.99534092, 0.99820386, 0.99872485,
       1.        ]), array([0.        , 0.45029688, 0.51373691, 0.57666121, 0.60786879,
       0.62323057, 0.63839362, 0.65348011, 0.65348011, 0.68291376,
       0.71212658, 0.71212658, 0.74069946, 0.74069946, 0.75472346,
       0.76854988, 0.76854988, 0.76854988, 0.78191384, 0.78191384,
       0.79490621, 0.80767323, 0.80767323, 0.82022908, 0.82022908,
       0.82022908, 0.82022908, 0.82022908, 0.82022908, 0.83179679,
       0.83179679, 0.83179679, 0.83179679, 0.84266166, 0.85330904,
       0.85330904, 0.86372345, 0.87398854, 0.87398854, 0.87398854,
       0.88367109, 0.88367109, 0.88367109, 0.89290828, 0.89290828,
       0.89290828, 0.89290828, 0.91015209, 0.91015209, 0.91015209,
       0.91835119, 0.92625742, 0.92625742, 0.92625742, 0.92625742,
       0.92625742, 0.92625742, 0.92625742, 0.92625742, 0.92625742,
       0.92625742, 0.93267233, 0.93267233, 0.93267233, 0.94441289,
       0.94441289, 0.94441289, 0.94979378, 0.95503274, 0.95503274,
       0.95503274, 0.95985553, 0.95985553, 0.95985553, 0.95985553,
       0.95985553, 0.95985553, 0.96361757, 0.96726325, 0.96726325,
       0.96726325, 0.97040082, 0.97340067, 0.97621082, 0.97621082,
       0.97621082, 0.97860315, 0.98299604, 0.98299604, 0.98490759,
       0.9866071 , 0.98962958, 0.98962958, 0.99084419, 0.99292778,
       0.99292778, 0.99508123, 0.99563963, 0.99751333, 0.99942995,
       1.        ]), array([0.        , 0.42665926, 0.52385654, 0.57196884, 0.58778025,
       0.60354329, 0.60354329, 0.60354329, 0.63387233, 0.63387233,
       0.64878911, 0.66351032, 0.67805718, 0.69244456, 0.69244456,
       0.70642145, 0.70642145, 0.70642145, 0.73358418, 0.73358418,
       0.76015628, 0.76015628, 0.76015628, 0.77287695, 0.7854855 ,
       0.7854855 , 0.7854855 , 0.79758621, 0.79758621, 0.80936401,
       0.82099384, 0.83244885, 0.83244885, 0.84351546, 0.84351546,
       0.84351546, 0.84351546, 0.84351546, 0.84351546, 0.84351546,
       0.84351546, 0.84351546, 0.84351546, 0.84351546, 0.8528417 ,
       0.8528417 , 0.88854757, 0.88854757, 0.90565882, 0.90565882,
       0.90565882, 0.90565882, 0.91360756, 0.92140041, 0.92140041,
       0.92140041, 0.92869078, 0.92869078, 0.92869078, 0.92869078,
       0.93541315, 0.94190032, 0.94190032, 0.94190032, 0.94190032,
       0.953572  , 0.953572  , 0.953572  , 0.95886948, 0.95886948,
       0.96391   , 0.96391   , 0.96854294, 0.97309678, 0.97309678,
       0.97309678, 0.97715002, 0.97715002, 0.98081607, 0.98432227,
       0.98767595, 0.98767595, 0.98767595, 0.98767595, 0.98767595,
       0.98767595, 0.98767595, 0.98767595, 0.98966906, 0.98966906,
       0.98966906, 0.99117096, 0.99263341, 0.99388737, 0.99492005,
       0.995834  , 0.995834  , 0.99641516, 0.99682786, 0.99891983,
       1.        ]), array([0.        , 0.45190582, 0.55474164, 0.58882246, 0.63929943,
       0.67254202, 0.70545663, 0.73793717, 0.75404094, 0.75404094,
       0.75404094, 0.76965847, 0.76965847, 0.78481205, 0.7998302 ,
       0.81469548, 0.8293524 , 0.8293524 , 0.8293524 , 0.85775537,
       0.87184279, 0.87184279, 0.87184279, 0.88527578, 0.88527578,
       0.88527578, 0.88527578, 0.88527578, 0.88527578, 0.89777706,
       0.90999002, 0.90999002, 0.90999002, 0.90999002, 0.90999002,
       0.90999002, 0.90999002, 0.90999002, 0.90999002, 0.90999002,
       0.90999002, 0.92040472, 0.93065538, 0.93065538, 0.94054734,
       0.94054734, 0.94054734, 0.94054734, 0.94054734, 0.94054734,
       0.94054734, 0.94054734, 0.94054734, 0.94054734, 0.94054734,
       0.94054734, 0.94054734, 0.94054734, 0.94054734, 0.94782482,
       0.94782482, 0.94782482, 0.94782482, 0.9609027 , 0.9609027 ,
       0.9609027 , 0.9609027 , 0.9609027 , 0.9609027 , 0.96644919,
       0.96644919, 0.96644919, 0.96644919, 0.96644919, 0.97101345,
       0.97101345, 0.97101345, 0.97101345, 0.97101345, 0.97101345,
       0.97101345, 0.97449415, 0.97449415, 0.97449415, 0.97449415,
       0.97449415, 0.98204142, 0.98445579, 0.98671113, 0.98876867,
       0.98876867, 0.98876867, 0.99026025, 0.99279614, 0.99279614,
       0.9947329 , 0.99638335, 0.99753937, 0.9982482 , 0.99948528,
       1.        ]), array([0.        , 0.38529216, 0.46803914, 0.48439207, 0.50060633,
       0.5326228 , 0.59591037, 0.62731768, 0.65835821, 0.65835821,
       0.68872192, 0.70379095, 0.70379095, 0.70379095, 0.70379095,
       0.71807034, 0.73220639, 0.77419465, 0.78806901, 0.78806901,
       0.8016176 , 0.8016176 , 0.8016176 , 0.8016176 , 0.8016176 ,
       0.8016176 , 0.82667871, 0.8390319 , 0.85123073, 0.85123073,
       0.86298698, 0.86298698, 0.86298698, 0.87436584, 0.87436584,
       0.87436584, 0.87436584, 0.87436584, 0.87436584, 0.87436584,
       0.88449427, 0.88449427, 0.88449427, 0.89418428, 0.89418428,
       0.89418428, 0.89418428, 0.90315831, 0.91191202, 0.92051279,
       0.92051279, 0.92051279, 0.92051279, 0.92051279, 0.92051279,
       0.92051279, 0.92799779, 0.92799779, 0.92799779, 0.92799779,
       0.92799779, 0.93456922, 0.94103734, 0.94103734, 0.94103734,
       0.9469227 , 0.9469227 , 0.9469227 , 0.9469227 , 0.95223794,
       0.95729312, 0.95729312, 0.95729312, 0.95729312, 0.96168095,
       0.96168095, 0.97000763, 0.97000763, 0.97000763, 0.97000763,
       0.97348408, 0.97675169, 0.98301902, 0.98301902, 0.98301902,
       0.98301902, 0.98301902, 0.98965151, 0.98965151, 0.98965151,
       0.9933227 , 0.9933227 , 0.9933227 , 0.9933227 , 0.9933227 ,
       0.99432759, 0.99578694, 0.99700999, 0.99738137, 0.99883546,
       1.        ])]","[array([0.00000000e+00, 6.00226374e-04, 1.65835057e-03, 1.95139360e-03,
       1.95139360e-03, 2.64051660e-03, 5.08384024e-03, 5.08384024e-03,
       6.11964529e-03, 6.11964529e-03, 6.11964529e-03, 7.62604208e-03,
       7.62604208e-03, 1.12265158e-02, 1.70598080e-02, 1.70598080e-02,
       1.70598080e-02, 1.94653600e-02, 2.20604685e-02, 2.20604685e-02,
       2.20604685e-02, 2.20604685e-02, 2.51635350e-02, 2.84834879e-02,
       3.18768981e-02, 3.18768981e-02, 3.18768981e-02, 3.57320629e-02,
       3.57320629e-02, 3.99438119e-02, 4.86710755e-02, 5.31830689e-02,
       5.78442453e-02, 5.78442453e-02, 5.78442453e-02, 5.78442453e-02,
       5.78442453e-02, 5.78442453e-02, 6.33052045e-02, 6.33052045e-02,
       6.90005766e-02, 6.90005766e-02, 6.90005766e-02, 6.90005766e-02,
       6.90005766e-02, 7.54165731e-02, 8.20020061e-02, 8.20020061e-02,
       8.20020061e-02, 8.20020061e-02, 8.91781809e-02, 8.91781809e-02,
       8.91781809e-02, 1.04451213e-01, 1.04451213e-01, 1.28212218e-01,
       1.28212218e-01, 1.36441258e-01, 1.36441258e-01, 1.36441258e-01,
       1.36441258e-01, 1.36441258e-01, 1.36441258e-01, 1.36441258e-01,
       1.36441258e-01, 1.36441258e-01, 1.46045797e-01, 1.46045797e-01,
       1.46045797e-01, 1.46045797e-01, 1.56125849e-01, 1.56125849e-01,
       1.66568603e-01, 1.87719052e-01, 1.98425646e-01, 1.98425646e-01,
       1.98425646e-01, 1.98425646e-01, 2.09749347e-01, 2.21221917e-01,
       2.21221917e-01, 2.44689934e-01, 2.44689934e-01, 2.44689934e-01,
       2.44689934e-01, 2.56938913e-01, 2.56938913e-01, 2.56938913e-01,
       2.69749042e-01, 2.82677438e-01, 3.08701313e-01, 3.08701313e-01,
       3.22053568e-01, 3.35562230e-01, 3.49226722e-01, 3.63002453e-01,
       3.63002453e-01, 3.91155100e-01, 4.76485947e-01, 5.05254355e-01,
       1.00000000e+00]), array([0.        , 0.00113136, 0.00224346, 0.00390751, 0.00501198,
       0.00582323, 0.00684715, 0.00795303, 0.00795303, 0.01095602,
       0.01419536, 0.01419536, 0.01811957, 0.01811957, 0.02036255,
       0.022817  , 0.022817  , 0.022817  , 0.02576638, 0.02576638,
       0.02911345, 0.0327017 , 0.0327017 , 0.03651594, 0.03651594,
       0.03651594, 0.03651594, 0.03651594, 0.03651594, 0.04138774,
       0.04138774, 0.04138774, 0.04138774, 0.04701173, 0.05286848,
       0.05286848, 0.05897458, 0.06524048, 0.06524048, 0.06524048,
       0.07212984, 0.07212984, 0.07212984, 0.07949583, 0.07949583,
       0.07949583, 0.07949583, 0.09554481, 0.09554481, 0.09554481,
       0.10402181, 0.11281225, 0.11281225, 0.11281225, 0.11281225,
       0.11281225, 0.11281225, 0.11281225, 0.11281225, 0.11281225,
       0.11281225, 0.12319874, 0.12319874, 0.12319874, 0.1451375 ,
       0.1451375 , 0.1451375 , 0.15663064, 0.16827569, 0.16827569,
       0.16827569, 0.18036612, 0.18036612, 0.18036612, 0.18036612,
       0.18036612, 0.18036612, 0.19359181, 0.20694204, 0.20694204,
       0.20694204, 0.22083606, 0.23487747, 0.24912191, 0.24912191,
       0.24912191, 0.26381351, 0.293616  , 0.293616  , 0.30882215,
       0.32425524, 0.35552438, 0.35552438, 0.37147642, 0.40375041,
       0.40375041, 0.45320159, 0.46985592, 0.55411041, 0.69007484,
       1.        ]), array([0.00000000e+00, 5.72362376e-04, 2.00368440e-03, 3.21981488e-03,
       3.85778112e-03, 4.54552499e-03, 4.54552499e-03, 4.54552499e-03,
       7.15283248e-03, 7.15283248e-03, 8.71142591e-03, 1.04712680e-02,
       1.24105288e-02, 1.45139015e-02, 1.45139015e-02, 1.70396947e-02,
       1.70396947e-02, 1.70396947e-02, 2.29053195e-02, 2.29053195e-02,
       2.93787359e-02, 2.93787359e-02, 2.93787359e-02, 3.31972488e-02,
       3.71311410e-02, 3.71311410e-02, 3.71311410e-02, 4.15876312e-02,
       4.15876312e-02, 4.63764055e-02, 5.13174621e-02, 5.64384108e-02,
       5.64384108e-02, 6.19590526e-02, 6.19590526e-02, 6.19590526e-02,
       6.19590526e-02, 6.19590526e-02, 6.19590526e-02, 6.19590526e-02,
       6.19590526e-02, 6.19590526e-02, 6.19590526e-02, 6.19590526e-02,
       6.92706282e-02, 6.92706282e-02, 1.00162478e-01, 1.00162478e-01,
       1.16371652e-01, 1.16371652e-01, 1.16371652e-01, 1.16371652e-01,
       1.25100749e-01, 1.33990268e-01, 1.33990268e-01, 1.33990268e-01,
       1.43396873e-01, 1.43396873e-01, 1.43396873e-01, 1.43396873e-01,
       1.53387983e-01, 1.63621115e-01, 1.63621115e-01, 1.63621115e-01,
       1.63621115e-01, 1.85427916e-01, 1.85427916e-01, 1.85427916e-01,
       1.96885308e-01, 1.96885308e-01, 2.08607140e-01, 2.08607140e-01,
       2.20748387e-01, 2.32971027e-01, 2.32971027e-01, 2.32971027e-01,
       2.45708820e-01, 2.45708820e-01, 2.58845052e-01, 2.72145782e-01,
       2.85603466e-01, 2.85603466e-01, 2.85603466e-01, 2.85603466e-01,
       2.85603466e-01, 2.85603466e-01, 2.85603466e-01, 2.85603466e-01,
       3.00461248e-01, 3.00461248e-01, 3.00461248e-01, 3.15824507e-01,
       3.31228373e-01, 3.46846784e-01, 3.62692908e-01, 3.78661208e-01,
       3.78661208e-01, 3.94971970e-01, 4.11456082e-01, 5.44573773e-01,
       1.00000000e+00]), array([0.00000000e+00, 5.61334300e-04, 2.02306639e-03, 2.69200517e-03,
       4.28727940e-03, 5.72626264e-03, 7.46656431e-03, 9.60562333e-03,
       1.08005421e-02, 1.08005421e-02, 1.08005421e-02, 1.24421635e-02,
       1.24421635e-02, 1.45099908e-02, 1.67022363e-02, 1.90349197e-02,
       2.15590149e-02, 2.15590149e-02, 2.15590149e-02, 2.74439767e-02,
       3.04912523e-02, 3.04912523e-02, 3.04912523e-02, 3.41397257e-02,
       3.41397257e-02, 3.41397257e-02, 3.41397257e-02, 3.41397257e-02,
       3.41397257e-02, 3.86441242e-02, 4.34133887e-02, 4.34133887e-02,
       4.34133887e-02, 4.34133887e-02, 4.34133887e-02, 4.34133887e-02,
       4.34133887e-02, 4.34133887e-02, 4.34133887e-02, 4.34133887e-02,
       4.34133887e-02, 4.98346495e-02, 5.64066090e-02, 5.64066090e-02,
       6.33080826e-02, 6.33080826e-02, 6.33080826e-02, 6.33080826e-02,
       6.33080826e-02, 6.33080826e-02, 6.33080826e-02, 6.33080826e-02,
       6.33080826e-02, 6.33080826e-02, 6.33080826e-02, 6.33080826e-02,
       6.33080826e-02, 6.33080826e-02, 6.33080826e-02, 7.26113930e-02,
       7.26113930e-02, 7.26113930e-02, 7.26113930e-02, 9.25749443e-02,
       9.25749443e-02, 9.25749443e-02, 9.25749443e-02, 9.25749443e-02,
       9.25749443e-02, 1.03468441e-01, 1.03468441e-01, 1.03468441e-01,
       1.03468441e-01, 1.03468441e-01, 1.15264286e-01, 1.15264286e-01,
       1.15264286e-01, 1.15264286e-01, 1.15264286e-01, 1.15264286e-01,
       1.15264286e-01, 1.28055544e-01, 1.28055544e-01, 1.28055544e-01,
       1.28055544e-01, 1.28055544e-01, 1.69088707e-01, 1.82859572e-01,
       1.96776526e-01, 2.10875197e-01, 2.10875197e-01, 2.10875197e-01,
       2.25493789e-01, 2.55141869e-01, 2.55141869e-01, 2.85340342e-01,
       3.15801838e-01, 3.46717549e-01, 3.78044086e-01, 4.56851883e-01,
       1.00000000e+00]), array([0.00000000e+00, 6.65792606e-04, 1.80900347e-03, 2.23144652e-03,
       2.79067934e-03, 4.31560616e-03, 8.10073990e-03, 1.02265785e-02,
       1.27142198e-02, 1.27142198e-02, 1.58695068e-02, 1.75584454e-02,
       1.75584454e-02, 1.75584454e-02, 1.75584454e-02, 2.00263248e-02,
       2.26356004e-02, 3.08776193e-02, 3.37450346e-02, 3.37450346e-02,
       3.69338055e-02, 3.69338055e-02, 3.69338055e-02, 3.69338055e-02,
       3.69338055e-02, 3.69338055e-02, 4.53198099e-02, 4.96877768e-02,
       5.42080161e-02, 5.42080161e-02, 5.91648285e-02, 5.91648285e-02,
       5.91648285e-02, 6.44939204e-02, 6.44939204e-02, 6.44939204e-02,
       6.44939204e-02, 6.44939204e-02, 6.44939204e-02, 6.44939204e-02,
       7.10564856e-02, 7.10564856e-02, 7.10564856e-02, 7.80515367e-02,
       7.80515367e-02, 7.80515367e-02, 7.80515367e-02, 8.57528558e-02,
       9.36715109e-02, 1.01741033e-01, 1.01741033e-01, 1.01741033e-01,
       1.01741033e-01, 1.01741033e-01, 1.01741033e-01, 1.01741033e-01,
       1.10911203e-01, 1.10911203e-01, 1.10911203e-01, 1.10911203e-01,
       1.10911203e-01, 1.20982555e-01, 1.31155821e-01, 1.31155821e-01,
       1.31155821e-01, 1.41903940e-01, 1.41903940e-01, 1.41903940e-01,
       1.41903940e-01, 1.53214461e-01, 1.64781511e-01, 1.64781511e-01,
       1.64781511e-01, 1.64781511e-01, 1.77006864e-01, 1.77006864e-01,
       2.01900466e-01, 2.01900466e-01, 2.01900466e-01, 2.01900466e-01,
       2.15024843e-01, 2.28355235e-01, 2.55280275e-01, 2.55280275e-01,
       2.55280275e-01, 2.55280275e-01, 2.55280275e-01, 2.98398815e-01,
       2.98398815e-01, 2.98398815e-01, 3.27884803e-01, 3.27884803e-01,
       3.27884803e-01, 3.27884803e-01, 3.27884803e-01, 3.43447242e-01,
       3.75115080e-01, 4.07016027e-01, 4.23203384e-01, 5.37644953e-01,
       1.00000000e+00])]",0.0271579085099628,0.0083826642558839,0.003208250088426,0.0010525154625058,"[{'lambda_reg': 7.815541537498406e-05, 'gamma': 0.032659458568613485, 'coef0': 2.7788630787213435}, {'lambda_reg': 3.46073612318318e-05, 'gamma': 0.06993184123531672, 'coef0': 3.33924793619744}, {'lambda_reg': 1.0605310625991259e-05, 'gamma': 0.006039119241211576, 'coef0': -0.057576639678855734}, {'lambda_reg': 8.341898444066932e-05, 'gamma': 0.056272084530999696, 'coef0': -1.9430333188780025}, {'lambda_reg': 4.053515274738842e-05, 'gamma': 0.02327681580553151, 'coef0': 2.2224066397654516}]",600,1,sigmoid,26
