test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.1793981224396965), np.float64(0.1000945408591856), np.float64(0.24775881166869593), np.float64(0.15356765705944386), np.float64(0.18022842527117303)]",0.17220951145963898,0.0476901742265636,"[np.float64(0.7032817318657287), np.float64(0.7756780600289221), np.float64(0.7034710455808518), np.float64(0.6914838103907637), np.float64(0.783155841970115)]",0.7314140979672763,0.03950488191334099,-0.35675776411585874,0.0591542314383906,0.25396032151117054,0.058164991767625365,"[{'lambda_reg': 0.005504485475083534, 'K_bin': 686, 'gamma': 0.2794481665085999, 'degree': 6, 'coef0': 4.828040134289587}, {'lambda_reg': 5.578595165532523e-05, 'K_bin': 605, 'gamma': 0.054591259425291146, 'degree': 6, 'coef0': 0.8620017315326572}, {'lambda_reg': 0.02020761461619985, 'K_bin': 246, 'gamma': 0.16882045297728304, 'degree': 6, 'coef0': 4.772023169953192}, {'lambda_reg': 0.040128844530779174, 'K_bin': 317, 'gamma': 0.20777792772244777, 'degree': 4, 'coef0': 0.3521540584968602}, {'lambda_reg': 3.263301350151426e-05, 'K_bin': 428, 'gamma': 0.17962239991098167, 'degree': 3, 'coef0': 4.279465088300864}]"
