test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.2460689819938021), np.float64(0.1960867415266465), np.float64(0.2737080408434652), np.float64(0.23884204772247894), np.float64(0.26297844075044857)]",0.2435368505673683,0.02671419795843696,"[np.float64(0.5864303176258927), np.float64(0.5384157484238764), np.float64(0.48324065524853904), np.float64(0.6471844056160773), np.float64(0.5708264166970833)]",0.5652195087222938,0.05410832493655236,-0.4053284181344742,0.031438912563361864,0.31020630122492887,0.027233057825700756,"[{'lambda_reg': 0.6400832807187161, 'K_bin': 72}, {'lambda_reg': 0.18735518980217944, 'K_bin': 964}, {'lambda_reg': 0.0020902069371023274, 'K_bin': 974}, {'lambda_reg': 0.0004113546888639103, 'K_bin': 894}, {'lambda_reg': 0.0004557915225494162, 'K_bin': 39}]"
