test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.16419161831438875), np.float64(0.2132955129103019), np.float64(0.2192794992033886), np.float64(0.1488589902199234), np.float64(0.14918860983808147)]",0.17896284609721685,0.031032566706250903,"[np.float64(0.6784303916832471), np.float64(0.7806294375365808), np.float64(0.7399079154420678), np.float64(0.7639639885648548), np.float64(0.7959116206908995)]",0.7517686707835299,0.041108272545917174,-0.2713275305546333,0.17923488760138093,0.21961693286585468,0.09673871862660699,"[{'lambda_reg': 0.07948944222678299, 'K_bin': 722, 'gamma': 0.10136858932639138}, {'lambda_reg': 0.003153283767717535, 'K_bin': 722, 'gamma': 0.0018522690233679735}, {'lambda_reg': 0.020119666708196145, 'K_bin': 18, 'gamma': 0.0582752577262146}, {'lambda_reg': 1.5247286669452919e-05, 'K_bin': 253, 'gamma': 0.0024943130437836275}, {'lambda_reg': 0.00033972968070038916, 'K_bin': 761, 'gamma': 0.04894049842152529}]"
