test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.09226870420604419), np.float64(0.07833800413866047), np.float64(0.13218357991191373), np.float64(0.09130232743683579), np.float64(0.11365426340580309)]",0.10154937581985143,0.019051946910025954,"[np.float64(0.6988319722065232), np.float64(0.7221757895968711), np.float64(0.6960461285403257), np.float64(0.7057373707583339), np.float64(0.6862350525761411)]",0.701805262735639,0.01195708464273301,-0.14869376036195628,0.04176365387770381,0.07054079603289157,0.031999157953062705,"[{'lambda_reg': 0.00010570734567021272, 'K_bin': 45}, {'lambda_reg': 7.690447743455165e-05, 'K_bin': 4}, {'lambda_reg': 0.010074013434543071, 'K_bin': 55}, {'lambda_reg': 1.0751223666164754e-05, 'K_bin': 77}, {'lambda_reg': 0.0003691842379394075, 'K_bin': 5}]"
