test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.16661960183272817), np.float64(0.18347741702420134), np.float64(0.1661907820889422), np.float64(0.11060763391787426), np.float64(0.1355096444976669)]",0.15248101587228255,0.026038593470776927,"[np.float64(0.6752480591875194), np.float64(0.832105479624436), np.float64(0.8066423591732393), np.float64(0.8146207078893657), np.float64(0.8235433587032793)]",0.790431992915568,0.05822070170336456,0.01944386340723111,0.07539406643744755,0.07411225739762088,0.012365882128398927,"[{'lambda_reg': 1.0435358591973123e-05, 'K_bin': 178, 'gamma': 0.08097952081336811}, {'lambda_reg': 0.00020265602276189743, 'K_bin': 58, 'gamma': 0.05449512416849542}, {'lambda_reg': 8.104563802681975e-05, 'K_bin': 117, 'gamma': 0.06964974940042344}, {'lambda_reg': 5.343063092021636e-05, 'K_bin': 32, 'gamma': 0.0803347916580166}, {'lambda_reg': 0.017513891895732995, 'K_bin': 169, 'gamma': 0.2501482635715466}]"
