test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.06888487025483843), np.float64(0.07610246446849575), np.float64(0.07049375555998712), np.float64(0.10316005864573533), np.float64(0.13160377540444773)]",0.09004898486670086,0.024180707367796574,"[np.float64(0.7579818659536757), np.float64(0.7589672043171934), np.float64(0.7796899871617518), np.float64(0.7267037694854559), np.float64(0.7807804949824123)]",0.7608246643800978,0.019646387494264773,-0.10663464878453159,0.02632659726609536,0.04825636894666914,0.018621922335625877,"[{'lambda_reg': 0.00011388600401127951, 'K_bin': 201, 'gamma': 0.15851151476570297, 'coef0': 1.1361539062424209}, {'lambda_reg': 0.0005393272080544097, 'K_bin': 510, 'gamma': 0.7311363384341124, 'coef0': -3.891767584738445}, {'lambda_reg': 0.002320659334676452, 'K_bin': 692, 'gamma': 0.4005501446111392, 'coef0': 2.3631506720709092}, {'lambda_reg': 0.0001150839803865634, 'K_bin': 946, 'gamma': 0.4453900361944226, 'coef0': 3.380227490728057}, {'lambda_reg': 3.294430254915613e-05, 'K_bin': 442, 'gamma': 0.368570070909848, 'coef0': 2.3598785147523422}]"
