test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.14730008484119939), np.float64(0.08609260542576846), np.float64(0.24636173863865582), np.float64(0.15783740673757088), np.float64(0.16441210832312125)]",0.16040078879326317,0.051196251952018934,"[np.float64(0.7493443505653856), np.float64(0.804567222146681), np.float64(0.7081431886336701), np.float64(0.7281544282418592), np.float64(0.7771633499450965)]",0.7534745079065385,0.03430661693160585,-0.09280790214189141,0.1553822327861483,0.08685615944984058,0.09367781177006632,"[{'lambda_reg': 0.0010576387934954094, 'K_bin': 657, 'gamma': 0.00850968862229568}, {'lambda_reg': 1.1410139347178398e-05, 'K_bin': 121, 'gamma': 0.01079761435672405}, {'lambda_reg': 0.14594679737718277, 'K_bin': 117, 'gamma': 0.4975979880878422}, {'lambda_reg': 0.002014854212607555, 'K_bin': 109, 'gamma': 0.0016263396528407447}, {'lambda_reg': 0.000999609848095069, 'K_bin': 121, 'gamma': 0.015488663112505272}]"
