test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.08448613986703925), np.float64(0.08196635133618255), np.float64(0.0846532791917358), np.float64(0.08924422763935438), np.float64(0.13431437052170944)]",0.09493287371120429,0.019830269787191754,"[np.float64(0.7096628438122169), np.float64(0.771347599547803), np.float64(0.7498587548211885), np.float64(0.7993847835401025), np.float64(0.7812340831009511)]",0.7622976129644523,0.030793163187025983,-0.07916016427634717,0.0634366473933169,0.0518836091251796,0.030874660309270607,"[{'lambda_reg': 0.0006789299835045303, 'K_bin': 571, 'gamma': 0.07455700727754028}, {'lambda_reg': 0.00046448658066543946, 'K_bin': 459, 'gamma': 0.7561315555596231}, {'lambda_reg': 0.002203601905696706, 'K_bin': 408, 'gamma': 0.48739497923871017}, {'lambda_reg': 6.437435821862858e-05, 'K_bin': 135, 'gamma': 0.32829322260064625}, {'lambda_reg': 0.04821259748448736, 'K_bin': 6, 'gamma': 0.5007774641935525}]"
