test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.06399661841250864), np.float64(0.07498324475734783), np.float64(0.06792600187230426), np.float64(0.08780931786973842), np.float64(0.14640444867122973)]",0.08822392631662576,0.03019744662981056,"[np.float64(0.7966296590725314), np.float64(0.7811522372486195), np.float64(0.7740721687441253), np.float64(0.8074941400149366), np.float64(0.7606467860406311)]",0.7839989982241689,0.016513794758791087,-0.04535935210162675,0.0560464199805023,0.029305330389817218,0.013353117864699626,"[{'lambda_reg': 0.0254726168550105, 'K_bin': 82, 'gamma': 0.5010078524694607}, {'lambda_reg': 0.0003642246121101642, 'K_bin': 199, 'gamma': 0.22764300531637383}, {'lambda_reg': 7.155566520428258e-05, 'K_bin': 506, 'gamma': 0.24274848409875607}, {'lambda_reg': 0.16285995846393586, 'K_bin': 76, 'gamma': 0.5410692637593794}, {'lambda_reg': 3.2554747046439554e-05, 'K_bin': 493, 'gamma': 0.7118696312986282}]"
