test_ibs,mean_ibs,std_ibs,test_cindex,mean_cindex,std_cindex,mean_bias,std_bias,mean_mse,std_mse,best_params
"[np.float64(0.09879925707736056), np.float64(0.1048159667445919), np.float64(0.12859037072620436), np.float64(0.09197462931489685), np.float64(0.1479556343752871)]",0.11442717164766816,0.020810947367797646,"[np.float64(0.7594327141675242), np.float64(0.7738984808097717), np.float64(0.7822124112221948), np.float64(0.8108172751491072), np.float64(0.7428839993132718)]",0.7738489761323739,0.022817813338933412,-0.27177128147661833,0.21829069749650304,0.22699726690999983,0.15934571102535108,"[{'lambda_reg': 0.0015103293014565788, 'K_bin': 336, 'gamma': 0.027221388901869373}, {'lambda_reg': 0.19778975971310195, 'K_bin': 87, 'gamma': 0.06454018821052387}, {'lambda_reg': 0.07095576785538658, 'K_bin': 857, 'gamma': 0.0785986128092863}, {'lambda_reg': 0.8297814751981399, 'K_bin': 298, 'gamma': 0.5404368692985072}, {'lambda_reg': 0.00912376090041937, 'K_bin': 104, 'gamma': 0.02123115965323014}]"
