kernel,C,A,gamma,mean_cindex,std,prop_censor
poly,0.5,,8.0,0.7577493774736355,0.04736883245172207,0.25
poly,1.0,,0.125,0.7886363366170628,0.04980028607942247,0.25
poly,1.0,,0.25,0.8004401320118276,0.04540093120088877,0.25
poly,1.0,,0.5,0.7869210065253401,0.05237525380987288,0.25
poly,1.0,,1.0,0.7844844630093069,0.05037794716817126,0.25
poly,1.0,,2.0,0.7800943159670919,0.04668675787348122,0.25
poly,1.0,,4.0,0.7719316097018104,0.05117251332238665,0.25
poly,1.0,,8.0,0.768925142741459,0.05566307594728701,0.25
poly,2.0,,0.125,0.7908921563167851,0.05028448169327693,0.25
poly,2.0,,0.25,0.7932932344786409,0.04984941058292364,0.25
poly,2.0,,0.5,0.7924395958593767,0.05536189366117233,0.25
poly,2.0,,1.0,0.7930820768493697,0.04732203909245526,0.25
poly,2.0,,2.0,0.7821319590528805,0.037804930265730646,0.25
poly,2.0,,4.0,0.774628993997424,0.04746739968253284,0.25
poly,2.0,,8.0,0.7641812761350709,0.053362585424679025,0.25
poly,4.0,,0.125,0.7976361375007768,0.05116884502948495,0.25
poly,4.0,,0.25,0.804671698915347,0.049508782927737784,0.25
poly,4.0,,0.5,0.7969049951740544,0.04032420287760723,0.25
poly,4.0,,1.0,0.7813958049324893,0.04728989298509084,0.25
poly,4.0,,2.0,0.7859404348664684,0.04682157258946489,0.25
poly,4.0,,4.0,0.7761964870411378,0.04587521506549989,0.25
poly,4.0,,8.0,0.7779970940913288,0.047541175463249014,0.25
cauchy,0.25,,0.125,0.7706946635429996,0.048291877533387755,0.25
cauchy,0.25,,0.25,0.7767799153037775,0.05293345995767427,0.25
cauchy,0.25,,0.5,0.7851121744745394,0.047660623758326526,0.25
cauchy,0.25,,1.0,0.7790370324466828,0.041812887703964303,0.25
cauchy,0.25,,2.0,0.7811408936772475,0.04553146528293086,0.25
cauchy,0.25,,4.0,0.7743241351245093,0.04651031201000502,0.25
cauchy,0.25,,8.0,0.7579472113497258,0.04530590083684272,0.25
cauchy,0.5,,0.125,0.7760966333050063,0.05074653045818328,0.25
cauchy,0.5,,0.25,0.7925989610002808,0.04990366291735029,0.25
cauchy,0.5,,0.5,0.7866659999213828,0.05025688360793928,0.25
cauchy,0.5,,1.0,0.7905041717204475,0.03823166778201831,0.25
cauchy,0.5,,2.0,0.7892524804988313,0.04511628758135623,0.25
cauchy,0.5,,4.0,0.7758523444518937,0.042984441157753336,0.25
cauchy,0.5,,8.0,0.7618894629447432,0.04354651859637002,0.25
cauchy,1.0,,0.125,0.7968638726585727,0.04519457770225055,0.25
cauchy,1.0,,0.25,0.8001969221136872,0.04352200284465015,0.25
cauchy,1.0,,0.5,0.814084421264581,0.04183327822931774,0.25
cauchy,1.0,,1.0,0.7972746999967291,0.04456567158670885,0.25
cauchy,1.0,,2.0,0.8013848557028641,0.0387480955585619,0.25
cauchy,1.0,,4.0,0.791158736596677,0.04147616615841349,0.25
cauchy,1.0,,8.0,0.7722248620571301,0.03614379577723194,0.25
cauchy,2.0,,0.125,0.7985069520210303,0.046154875272226316,0.25
cauchy,2.0,,0.25,0.8090890243403469,0.0436928954504574,0.25
cauchy,2.0,,0.5,0.8169157617049426,0.04625974207700929,0.25
cauchy,2.0,,1.0,0.8139921414180112,0.042874734631377885,0.25
cauchy,2.0,,2.0,0.8075058865791432,0.03881702398522045,0.25
cauchy,2.0,,4.0,0.8033470355991719,0.03928233304193506,0.25
cauchy,2.0,,8.0,0.7887063588554519,0.038155457377793134,0.25
cauchy,4.0,,0.125,0.8152562481897688,0.037565856333735104,0.25
cauchy,4.0,,0.25,0.8226772140233881,0.04105947247573528,0.25
cauchy,4.0,,0.5,0.8172691209452867,0.04440568855232607,0.25
cauchy,4.0,,1.0,0.8231389277477256,0.041402761455611406,0.25
cauchy,4.0,,2.0,0.820255636743769,0.03724387475038057,0.25
cauchy,4.0,,4.0,0.7936865147447558,0.044111481133001555,0.25
cauchy,4.0,,8.0,0.7879473359983739,0.041595775846667876,0.25
laplacian,0.25,,0.125,0.766267482236902,0.04999756943689739,0.25
laplacian,0.25,,0.25,0.7797126781729817,0.04661086602045602,0.25
laplacian,0.25,,0.5,0.7794286632999132,0.05052912238076787,0.25
laplacian,0.25,,1.0,0.7782491029826081,0.0494180152399094,0.25
laplacian,0.25,,2.0,0.740094942680393,0.0471352126592059,0.25
laplacian,0.25,,4.0,0.7052925425784851,0.04454000842638156,0.25
laplacian,0.25,,8.0,0.6778159725058882,0.04419706187603274,0.25
laplacian,0.5,,0.125,0.7647625824073897,0.05231471895652854,0.25
laplacian,0.5,,0.25,0.7756395340800859,0.04550582344300336,0.25
laplacian,0.5,,0.5,0.7850281317035893,0.04814818832594963,0.25
laplacian,0.5,,1.0,0.7822105098438741,0.04397971185296111,0.25
laplacian,0.5,,2.0,0.7583524292047484,0.04256485222936992,0.25
laplacian,0.5,,4.0,0.7076793175827721,0.04154826216405185,0.25
laplacian,0.5,,8.0,0.6767753598326827,0.04179988306806763,0.25
laplacian,1.0,,0.125,0.7863104787231986,0.04564489406036186,0.25
laplacian,1.0,,0.25,0.7920816821467254,0.04431818610774514,0.25
laplacian,1.0,,0.5,0.8076888633220701,0.04234962926347992,0.25
laplacian,1.0,,1.0,0.7971141131408896,0.03918647734536356,0.25
laplacian,1.0,,2.0,0.7659557092530388,0.046049976480019655,0.25
laplacian,1.0,,4.0,0.7227232717975512,0.04146809867108493,0.25
laplacian,1.0,,8.0,0.6859680973443784,0.0443858862009223,0.25
laplacian,2.0,,0.125,0.7924447833203113,0.0444099154226248,0.25
laplacian,2.0,,0.25,0.8180782413715432,0.043096512736363224,0.25
laplacian,2.0,,0.5,0.8191206203757093,0.04052507539387805,0.25
laplacian,2.0,,1.0,0.8090249519757112,0.04746056874107861,0.25
laplacian,2.0,,2.0,0.7850278200504337,0.04236029536893812,0.25
laplacian,2.0,,4.0,0.7329847696358937,0.03903420119106138,0.25
laplacian,2.0,,8.0,0.6995508741925255,0.044550053503529,0.25
laplacian,4.0,,0.125,0.813337864648009,0.046651242813781385,0.25
laplacian,4.0,,0.25,0.8344818392530763,0.04373926827638068,0.25
laplacian,4.0,,0.5,0.8305962245772666,0.04239283088403874,0.25
laplacian,4.0,,1.0,0.8159524034914096,0.044669963877378815,0.25
laplacian,4.0,,2.0,0.7809352428837131,0.04370662963246296,0.25
laplacian,4.0,,4.0,0.7419106758695624,0.03618237899892222,0.25
laplacian,4.0,,8.0,0.7238438365726039,0.04049120752865441,0.25
wavelet,0.25,0.125,,0.48665823061899016,0.07036088623315567,0.5
wavelet,0.25,0.25,,0.45899972685646906,0.07303191437856806,0.5
wavelet,0.25,0.5,,0.4201807253660285,0.07614878105956485,0.5
wavelet,0.25,1.0,,0.7268202530722688,0.07321841311010045,0.5
wavelet,0.25,2.0,,0.7783170463576067,0.052696417243651476,0.5
wavelet,0.25,4.0,,0.8019455687628817,0.05425730912212579,0.5
wavelet,0.25,8.0,,0.7658410429929458,0.06238652148206436,0.5
wavelet,0.5,0.125,,0.47818213329372694,0.0694967368656831,0.5
wavelet,0.5,0.25,,0.4494700793926707,0.07599026572800896,0.5
wavelet,0.5,0.5,,0.440553647170775,0.07866755905649166,0.5
wavelet,0.5,1.0,,0.7406628952804735,0.07491295406053791,0.5
wavelet,0.5,2.0,,0.771388435111127,0.058993372659577395,0.5
wavelet,0.5,4.0,,0.8075139040845096,0.060808651879744005,0.5
wavelet,0.5,8.0,,0.7770153377069084,0.05872119445463687,0.5
wavelet,1.0,0.125,,0.47797657645861125,0.06952132707244021,0.5
wavelet,1.0,0.25,,0.4624593302167913,0.07441832355474853,0.5
wavelet,1.0,0.5,,0.4102754186984194,0.07393724623012485,0.5
wavelet,1.0,1.0,,0.7392868588758253,0.06706183360432658,0.5
wavelet,1.0,2.0,,0.775968451957819,0.06323950388503662,0.5
wavelet,1.0,4.0,,0.8025195790390779,0.05887649077861598,0.5
wavelet,1.0,8.0,,0.7686709090720071,0.05604289916524907,0.5
wavelet,2.0,0.125,,0.4723879703118946,0.07415434783701451,0.5
wavelet,2.0,0.25,,0.45105127928106264,0.07720606051069306,0.5
wavelet,2.0,0.5,,0.41413520913787477,0.06982492980860498,0.5
wavelet,2.0,1.0,,0.7456183069771639,0.05856823165388245,0.5
wavelet,2.0,2.0,,0.7805995968121977,0.06181197193900547,0.5
wavelet,2.0,4.0,,0.8078382098708559,0.05629573552194502,0.5
wavelet,2.0,8.0,,0.7758572212130613,0.05817701823014541,0.5
wavelet,4.0,0.125,,0.4923198005279788,0.07484253385982051,0.5
wavelet,4.0,0.25,,0.4632673125420426,0.06996946661668053,0.5
wavelet,4.0,0.5,,0.4374667892908199,0.0677126876356012,0.5
wavelet,4.0,1.0,,0.7505072180107537,0.06395064462102708,0.5
wavelet,4.0,2.0,,0.7869043172374656,0.06132187132034497,0.5
wavelet,4.0,4.0,,0.8082780881271967,0.04809094576005346,0.5
wavelet,4.0,8.0,,0.7880692527034973,0.058789885717671915,0.5
linear,0.25,,0.125,0.7240487803851673,0.06341507521648403,0.5
linear,0.25,,0.25,0.7219428869321471,0.06713012637190732,0.5
linear,0.25,,0.5,0.7243347589512941,0.06489355297281392,0.5
linear,0.25,,1.0,0.7100054050438473,0.06937277867520064,0.5
linear,0.25,,2.0,0.7186327096555766,0.06311711161191655,0.5
linear,0.25,,4.0,0.7161004606039674,0.07537777773896417,0.5
linear,0.25,,8.0,0.7143766313145968,0.06771124217203327,0.5
linear,0.5,,0.125,0.7028870055562325,0.08034516705201292,0.5
linear,0.5,,0.25,0.7044844527230856,0.06516798848023263,0.5
linear,0.5,,0.5,0.7242265075596255,0.07161948284704071,0.5
linear,0.5,,1.0,0.7136769171225542,0.0717386024339396,0.5
linear,0.5,,2.0,0.7205683713514169,0.06691452966004884,0.5
linear,0.5,,4.0,0.7144499727583454,0.06290504655287413,0.5
linear,0.5,,8.0,0.7126519309358649,0.06216928941468807,0.5
linear,1.0,,0.125,0.7136844645347489,0.06994733606444675,0.5
linear,1.0,,0.25,0.7107599408480249,0.06736912459038848,0.5
linear,1.0,,0.5,0.699631081989069,0.07745786505147816,0.5
linear,1.0,,1.0,0.7246977293072783,0.07339447772870061,0.5
linear,1.0,,2.0,0.7102277964076285,0.06729533944779778,0.5
linear,1.0,,4.0,0.7090051835348997,0.0687606422075972,0.5
linear,1.0,,8.0,0.7051909818926104,0.06966391025220585,0.5
linear,2.0,,0.125,0.7066580111522395,0.07246782965071182,0.5
linear,2.0,,0.25,0.7073560609542946,0.07081983323319323,0.5
linear,2.0,,0.5,0.703778449511919,0.0672452669811936,0.5
linear,2.0,,1.0,0.7118485323463102,0.07084214136010931,0.5
linear,2.0,,2.0,0.6983975266881918,0.069611884786947,0.5
linear,2.0,,4.0,0.7075421642624291,0.07124398061388039,0.5
linear,2.0,,8.0,0.7190870621740874,0.06467840780716948,0.5
linear,4.0,,0.125,0.7139902743175267,0.06540615127278125,0.5
linear,4.0,,0.25,0.7103523077148638,0.06927241441810296,0.5
linear,4.0,,0.5,0.7209145457517582,0.06990156981707908,0.5
linear,4.0,,1.0,0.7265561731894492,0.0736677408752567,0.5
linear,4.0,,2.0,0.7078070971109385,0.0723021305392366,0.5
linear,4.0,,4.0,0.7188757648768308,0.06559581862175641,0.5
linear,4.0,,8.0,0.7143518875715209,0.07087036678814322,0.5
rbf,0.25,,0.125,0.789731435483784,0.06112095918673755,0.5
rbf,0.25,,0.25,0.8098565561878978,0.05045658526472409,0.5
rbf,0.25,,0.5,0.808195807412605,0.04354274352750438,0.5
rbf,0.25,,1.0,0.7895971422198537,0.057090531676054795,0.5
rbf,0.25,,2.0,0.7854600163646484,0.054970601272660645,0.5
rbf,0.25,,4.0,0.747478100880456,0.05710684752244042,0.5
rbf,0.25,,8.0,0.7134135337916561,0.05961502784129479,0.5
rbf,0.5,,0.125,0.8036625372399742,0.048866193184717556,0.5
rbf,0.5,,0.25,0.8069120210670689,0.06087024223117477,0.5
rbf,0.5,,0.5,0.800679280878708,0.05738553709641848,0.5
rbf,0.5,,1.0,0.7957941446667592,0.0555356271720312,0.5
rbf,0.5,,2.0,0.7834610733483065,0.06445450925799656,0.5
rbf,0.5,,4.0,0.7508508237943713,0.06278337517606704,0.5
rbf,0.5,,8.0,0.7258705655303936,0.06662156315434505,0.5
rbf,1.0,,0.125,0.8039221295362732,0.05335513712173021,0.5
rbf,1.0,,0.25,0.8048791607459936,0.05902033601516878,0.5
rbf,1.0,,0.5,0.8094665135005827,0.04848107195969928,0.5
rbf,1.0,,1.0,0.8059610438469257,0.04757256768480953,0.5
rbf,1.0,,2.0,0.7961440558886623,0.05051589666299015,0.5
rbf,1.0,,4.0,0.7658240635274614,0.06354827957169794,0.5
rbf,1.0,,8.0,0.7160520824794684,0.0642630151231788,0.5
rbf,2.0,,0.125,0.8109990540204858,0.0491360318579394,0.5
rbf,2.0,,0.25,0.809843578183806,0.05264863020665456,0.5
rbf,2.0,,0.5,0.8172071762830962,0.04893954048443294,0.5
rbf,2.0,,1.0,0.8103518101496276,0.050734506678394437,0.5
rbf,2.0,,2.0,0.8027413206247732,0.0489857743057571,0.5
rbf,2.0,,4.0,0.7705291294864662,0.048438482418549304,0.5
rbf,2.0,,8.0,0.7297553874112666,0.05941995583102392,0.5
rbf,4.0,,0.125,0.8089712008243795,0.05262509691936716,0.5
rbf,4.0,,0.25,0.8177595652705564,0.0576907857126534,0.5
rbf,4.0,,0.5,0.8156810522171548,0.05823424096406514,0.5
rbf,4.0,,1.0,0.8140144631321491,0.05312733880270275,0.5
rbf,4.0,,2.0,0.7991554645727226,0.052045223887112066,0.5
rbf,4.0,,4.0,0.7693276455395178,0.05803161785605009,0.5
rbf,4.0,,8.0,0.7530227630766766,0.05676601005694261,0.5
exponential,0.25,,0.125,0.78942448528725,0.060319602637666024,0.5
exponential,0.25,,0.25,0.798336007149136,0.05906197709774431,0.5
exponential,0.25,,0.5,0.8149632946768989,0.05094409574708416,0.5
exponential,0.25,,1.0,0.7974862977412266,0.05096207722718851,0.5
exponential,0.25,,2.0,0.7864542908277369,0.05737728462642078,0.5
exponential,0.25,,4.0,0.7652154427558306,0.055461938715709556,0.5
exponential,0.25,,8.0,0.7111287659846368,0.06108828363391824,0.5
exponential,0.5,,0.125,0.8004060802495104,0.049315129141702094,0.5
exponential,0.5,,0.25,0.7991653048783404,0.05073987919435,0.5
exponential,0.5,,0.5,0.8134145990648831,0.04724077852916308,0.5
exponential,0.5,,1.0,0.8023849950528195,0.04686464430361033,0.5
exponential,0.5,,2.0,0.7886018639192774,0.05684936965381725,0.5
exponential,0.5,,4.0,0.7558972664865463,0.059999884437034315,0.5
exponential,0.5,,8.0,0.7195824679233926,0.06085059865772772,0.5
exponential,1.0,,0.125,0.7940291830022309,0.05874385402015601,0.5
exponential,1.0,,0.25,0.8130997044965982,0.05670325599815252,0.5
exponential,1.0,,0.5,0.816995568102712,0.04862972988385726,0.5
exponential,1.0,,1.0,0.8159166255365636,0.05177289786414049,0.5
exponential,1.0,,2.0,0.7933613787073329,0.052499993139217306,0.5
exponential,1.0,,4.0,0.7652776667297655,0.05578508675174733,0.5
exponential,1.0,,8.0,0.7199505303673632,0.06759894408124,0.5
exponential,2.0,,0.125,0.8042582634532432,0.059537291791735135,0.5
exponential,2.0,,0.25,0.8224071609024557,0.04781890343674068,0.5
exponential,2.0,,0.5,0.821069716752495,0.04967080542855695,0.5
exponential,2.0,,1.0,0.814472996338896,0.054440040861164815,0.5
exponential,2.0,,2.0,0.7989106289632381,0.05337180083982431,0.5
exponential,2.0,,4.0,0.7803025787677953,0.057555183214031594,0.5
exponential,2.0,,8.0,0.7562660173005031,0.053558215152558965,0.5
exponential,4.0,,0.125,0.8214339304535647,0.059899775762725246,0.5
exponential,4.0,,0.25,0.8242952964982883,0.04588182753106981,0.5
exponential,4.0,,0.5,0.820061338469759,0.04974822899278524,0.5
exponential,4.0,,1.0,0.8201418410229186,0.04719558739292563,0.5
exponential,4.0,,2.0,0.7960497162807043,0.0551581783644368,0.5
exponential,4.0,,4.0,0.7768976786649892,0.06017442239170601,0.5
exponential,4.0,,8.0,0.7517108349909045,0.06312350341554242,0.5
poly,0.25,,0.125,0.7991448091211508,0.057405994404825064,0.5
poly,0.25,,0.25,0.8092661609464362,0.057750075060172795,0.5
poly,0.25,,0.5,0.8002826476470615,0.0579602528349412,0.5
poly,0.25,,1.0,0.798490012734668,0.05876456911257896,0.5
poly,0.25,,2.0,0.786983142519994,0.06684575141829427,0.5
poly,0.25,,4.0,0.7943019939867253,0.05243719465745885,0.5
poly,0.25,,8.0,0.7848461501284996,0.06490157636736756,0.5
poly,0.5,,0.125,0.8100204093352451,0.05767529428339413,0.5
poly,0.5,,0.25,0.8138425384859626,0.05311193506073544,0.5
poly,0.5,,0.5,0.8145385822523398,0.05235644184672605,0.5
poly,0.5,,1.0,0.7964102655149412,0.05730791847961987,0.5
poly,0.5,,2.0,0.7978815525016649,0.06949877216143395,0.5
poly,0.5,,4.0,0.788124704330321,0.06597637347135647,0.5
poly,0.5,,8.0,0.7872289823218105,0.06807648514262103,0.5
poly,1.0,,0.125,0.824297167139423,0.05214371467540685,0.5
poly,1.0,,0.25,0.81573953515021,0.050432948788580116,0.5
poly,1.0,,0.5,0.8041969561194101,0.05513119888552428,0.5
poly,1.0,,1.0,0.7892545216944498,0.06478558882750106,0.5
poly,1.0,,2.0,0.7894054038326899,0.0626094096529994,0.5
poly,1.0,,4.0,0.7838210066055672,0.062473988179723244,0.5
poly,1.0,,8.0,0.7851448597420772,0.0637106805077982,0.5
poly,2.0,,0.125,0.8230854462645485,0.05570467189136004,0.5
poly,2.0,,0.25,0.8199381693058904,0.05260403362094376,0.5
poly,2.0,,0.5,0.7991019472067564,0.06814924974725531,0.5
poly,2.0,,1.0,0.8003116800148034,0.06315039306347367,0.5
poly,2.0,,2.0,0.7989055460910243,0.05732493197126248,0.5
poly,2.0,,4.0,0.786517184014608,0.05772676338714456,0.5
poly,2.0,,8.0,0.7755959725214778,0.06268244587149795,0.5
poly,4.0,,0.125,0.8187374943024488,0.05375297046272882,0.5
poly,4.0,,0.25,0.8198035381419783,0.060539734992378615,0.5
poly,4.0,,0.5,0.8015862598924085,0.059647887340709416,0.5
poly,4.0,,1.0,0.7951164757987095,0.05729320571604265,0.5
poly,4.0,,2.0,0.7919493412058819,0.06329338448504895,0.5
poly,4.0,,4.0,0.7883896030734541,0.06522723549515005,0.5
poly,4.0,,8.0,0.779434703740648,0.06349696115673474,0.5
cauchy,0.25,,0.125,0.8010934562915754,0.057095751863696295,0.5
cauchy,0.25,,0.25,0.8054646977720953,0.051530039059558316,0.5
cauchy,0.25,,0.5,0.813876876655205,0.044777133213120414,0.5
cauchy,0.25,,1.0,0.8014079109259371,0.05182881006748956,0.5
cauchy,0.25,,2.0,0.7998902442426583,0.05109364076647017,0.5
cauchy,0.25,,4.0,0.7887153676796637,0.053988601916316874,0.5
cauchy,0.25,,8.0,0.7756620188887849,0.05122723581045767,0.5
cauchy,0.5,,0.125,0.7926474761767607,0.05412969693071647,0.5
cauchy,0.5,,0.25,0.8026475961198455,0.058620386852077676,0.5
cauchy,0.5,,0.5,0.8068569253593751,0.051953754965315534,0.5
cauchy,0.5,,1.0,0.8092078300132612,0.04799387616263938,0.5
cauchy,0.5,,2.0,0.7994894082994414,0.058477745418970516,0.5
cauchy,0.5,,4.0,0.8049927068010129,0.057793836103382595,0.5
cauchy,0.5,,8.0,0.7942677307414472,0.04936503368219991,0.5
cauchy,1.0,,0.125,0.812235708527984,0.04902740819828721,0.5
cauchy,1.0,,0.25,0.8060907057941413,0.056663379476867066,0.5
cauchy,1.0,,0.5,0.8136942028225083,0.05213600921304027,0.5
cauchy,1.0,,1.0,0.8180909162514872,0.05129773237987666,0.5
cauchy,1.0,,2.0,0.8094319399302005,0.04731732932754834,0.5
cauchy,1.0,,4.0,0.8053037732797611,0.05039000921909683,0.5
cauchy,1.0,,8.0,0.7976771349835129,0.04716954146114242,0.5
cauchy,2.0,,0.125,0.813534930344876,0.05107702205060525,0.5
cauchy,2.0,,0.25,0.8148690714993212,0.05039223823344918,0.5
cauchy,2.0,,0.5,0.8164706392596355,0.05496141620208284,0.5
cauchy,2.0,,1.0,0.8263965940981254,0.050075857599605464,0.5
cauchy,2.0,,2.0,0.8169787483742167,0.05372819536500028,0.5
cauchy,2.0,,4.0,0.8069987975652027,0.051211418299785504,0.5
cauchy,2.0,,8.0,0.7973042165694177,0.04907226069685058,0.5
cauchy,4.0,,0.125,0.8263647633881209,0.046736350284423404,0.5
cauchy,4.0,,0.25,0.8206851968900133,0.05033419221747202,0.5
cauchy,4.0,,0.5,0.8299308724756445,0.054847523635765394,0.5
cauchy,4.0,,1.0,0.831475634907204,0.04750254683793736,0.5
cauchy,4.0,,2.0,0.8335994952684688,0.047763392729404004,0.5
cauchy,4.0,,4.0,0.8080925781387556,0.04723904589731195,0.5
cauchy,4.0,,8.0,0.7985043373242432,0.05235975779671552,0.5
laplacian,0.25,,0.125,0.8051090411860642,0.059503683083881195,0.5
laplacian,0.25,,0.25,0.8106391236021129,0.048641842130922354,0.5
laplacian,0.25,,0.5,0.8018553776267222,0.053784666967560874,0.5
laplacian,0.25,,1.0,0.7848410963911179,0.05864516503764337,0.5
laplacian,0.25,,2.0,0.7714256103098981,0.05603994282638822,0.5
laplacian,0.25,,4.0,0.7313496237767445,0.058952398621809905,0.5
laplacian,0.25,,8.0,0.7088087891918272,0.06698380133920673,0.5
laplacian,0.5,,0.125,0.804532194508521,0.059341379814890925,0.5
laplacian,0.5,,0.25,0.8026390701361613,0.05502535306704258,0.5
laplacian,0.5,,0.5,0.8042966611097627,0.05949177548493956,0.5
laplacian,0.5,,1.0,0.8024684957846617,0.04739405695420999,0.5
laplacian,0.5,,2.0,0.7807495111958919,0.05455840344595867,0.5
laplacian,0.5,,4.0,0.7295519287466553,0.05747200548610643,0.5
laplacian,0.5,,8.0,0.7096295537110261,0.055686136004724274,0.5
laplacian,1.0,,0.125,0.8046857792701645,0.05468485577079208,0.5
laplacian,1.0,,0.25,0.8151995643438812,0.05159205216234689,0.5
laplacian,1.0,,0.5,0.8161804206459772,0.06108372590460156,0.5
laplacian,1.0,,1.0,0.8092383070453277,0.05150847330707272,0.5
laplacian,1.0,,2.0,0.7721619993885207,0.057406410945696346,0.5
laplacian,1.0,,4.0,0.7499309983728008,0.05907661014221512,0.5
laplacian,1.0,,8.0,0.7089565106342555,0.06494040519244783,0.5
laplacian,2.0,,0.125,0.8189786079338649,0.0518248781011892,0.5
laplacian,2.0,,0.25,0.8338292052247431,0.048796696038717544,0.5
laplacian,2.0,,0.5,0.8255511059335486,0.05676629230014227,0.5
laplacian,2.0,,1.0,0.8147812309621824,0.05278736720432937,0.5
laplacian,2.0,,2.0,0.799227162013303,0.04693244635855913,0.5
laplacian,2.0,,4.0,0.7468868228060224,0.06221857740367274,0.5
laplacian,2.0,,8.0,0.7258806409735827,0.05863992667080708,0.5
laplacian,4.0,,0.125,0.8321008301120497,0.05019887370556797,0.5
laplacian,4.0,,0.25,0.8375997821945985,0.04666416568883441,0.5
laplacian,4.0,,0.5,0.8308314762939478,0.05520571723137816,0.5
laplacian,4.0,,1.0,0.8051568937658327,0.0515542110136964,0.5
laplacian,4.0,,2.0,0.779560044720903,0.046938625006339635,0.5
laplacian,4.0,,4.0,0.7625544492528543,0.04688577888023247,0.5
laplacian,4.0,,8.0,0.7376763007452236,0.0626679018567773,0.5
