kernel,C,A,gamma,mean_cindex,std,prop_censor
poly,0.5,,0.25,0.7416148598551817,0.12488277990128235,0.25
poly,0.5,,0.5,0.7143544918856755,0.13239377196045835,0.25
poly,0.5,,1.0,0.6402016491379263,0.15888608844482,0.25
poly,0.5,,2.0,0.5772792431587597,0.14969725723447086,0.25
poly,0.5,,4.0,0.5187517149699751,0.1497228392748027,0.25
poly,0.5,,8.0,0.522288937681341,0.14093438993985377,0.25
poly,1.0,,0.125,0.7329005151445027,0.1270389947571212,0.25
poly,1.0,,0.25,0.7564274187793383,0.11763167289674677,0.25
poly,1.0,,0.5,0.7122487296601889,0.12764816638953094,0.25
poly,1.0,,1.0,0.598038247833763,0.14190098299706086,0.25
poly,1.0,,2.0,0.5474294030556044,0.1622128157972725,0.25
poly,1.0,,4.0,0.5103458481286272,0.15901709925691832,0.25
poly,1.0,,8.0,0.4976399553372113,0.1623211240685399,0.25
poly,2.0,,0.125,0.7577512266543911,0.11576421737026536,0.25
poly,2.0,,0.25,0.7392128801522162,0.13119545736260838,0.25
poly,2.0,,0.5,0.6672547841288466,0.14374372084439618,0.25
poly,2.0,,1.0,0.5678836827431482,0.16609668606870281,0.25
poly,2.0,,2.0,0.5314146239256247,0.16304402830093698,0.25
poly,2.0,,4.0,0.5215588719329366,0.17086295761136827,0.25
poly,2.0,,8.0,0.4950273135301543,0.16689061723494705,0.25
poly,4.0,,0.125,0.7658942216171744,0.12531969318881717,0.25
poly,4.0,,0.25,0.7147736216268367,0.11434452193842906,0.25
poly,4.0,,0.5,0.6317409381678831,0.14760089837232304,0.25
poly,4.0,,1.0,0.574431620470088,0.14002981159200262,0.25
poly,4.0,,2.0,0.5380432040845393,0.15234670287145274,0.25
poly,4.0,,4.0,0.510541013938974,0.13653094209373454,0.25
poly,4.0,,8.0,0.5114374914937501,0.1480270175699893,0.25
cauchy,0.25,,0.125,0.6689560613240364,0.12567876276565187,0.25
cauchy,0.25,,0.25,0.6425314556037588,0.13346563383658874,0.25
cauchy,0.25,,0.5,0.6710044455754175,0.13538929560542048,0.25
cauchy,0.25,,1.0,0.6369365873250771,0.12800479372225698,0.25
cauchy,0.25,,2.0,0.6287217315615564,0.12288346471400895,0.25
cauchy,0.25,,4.0,0.5909116452987218,0.12388793635352074,0.25
cauchy,0.25,,8.0,0.6032505154993294,0.08799950059467453,0.25
cauchy,0.5,,0.125,0.6712925285916056,0.11876373846363983,0.25
cauchy,0.5,,0.25,0.6656993760750316,0.12763464222736332,0.25
cauchy,0.5,,0.5,0.6654807297144428,0.11640701845161743,0.25
cauchy,0.5,,1.0,0.6395047652574741,0.1254136329790759,0.25
cauchy,0.5,,2.0,0.6439370194194679,0.11735391613978396,0.25
cauchy,0.5,,4.0,0.6243961325396861,0.10978399216439608,0.25
cauchy,0.5,,8.0,0.6039267335947838,0.09903736073121004,0.25
cauchy,1.0,,0.125,0.6707899476947111,0.13916717849535573,0.25
cauchy,1.0,,0.25,0.6609303957281907,0.12160991108095273,0.25
cauchy,1.0,,0.5,0.6714492832431447,0.12452258207482364,0.25
cauchy,1.0,,1.0,0.6696384395252875,0.1339895977944753,0.25
cauchy,1.0,,2.0,0.6578199559739811,0.10993997695431916,0.25
cauchy,1.0,,4.0,0.6231715012455247,0.09800445473042214,0.25
cauchy,1.0,,8.0,0.6061913376791296,0.10586148950011239,0.25
cauchy,2.0,,0.125,0.6832125652445221,0.14042161653385155,0.25
cauchy,2.0,,0.25,0.6844097361276499,0.12561390512727183,0.25
cauchy,2.0,,0.5,0.6552882538013688,0.13547692696515648,0.25
cauchy,2.0,,1.0,0.6576453927865571,0.1254454094477251,0.25
cauchy,2.0,,2.0,0.6436354253835581,0.11211822120063179,0.25
cauchy,2.0,,4.0,0.6322877202426718,0.11342488929963632,0.25
cauchy,2.0,,8.0,0.6422136631730254,0.10394599725300652,0.25
cauchy,4.0,,0.125,0.7217860448904142,0.11564141949299742,0.25
cauchy,4.0,,0.25,0.7126186773349069,0.12650752902304802,0.25
cauchy,4.0,,0.5,0.7170622519099659,0.133965053815633,0.25
cauchy,4.0,,1.0,0.694372164401058,0.14561752747031725,0.25
cauchy,4.0,,2.0,0.6599242055151058,0.10649254841124892,0.25
cauchy,4.0,,4.0,0.6491094579182938,0.10217291683990165,0.25
cauchy,4.0,,8.0,0.6248119306458324,0.09858643066026872,0.25
laplacian,0.25,,0.125,0.6389417557639941,0.11212799387930905,0.25
laplacian,0.25,,0.25,0.6546946506413118,0.12477972292478402,0.25
laplacian,0.25,,0.5,0.6307797840080654,0.14227968611920783,0.25
laplacian,0.25,,1.0,0.6378300146578838,0.12185593192520497,0.25
laplacian,0.25,,2.0,0.6123925713312618,0.11273398626717789,0.25
laplacian,0.25,,4.0,0.5733993448176979,0.09820561262572665,0.25
laplacian,0.25,,8.0,0.5804157035424808,0.09747414561212654,0.25
laplacian,0.5,,0.125,0.6396059870739342,0.14145696142939113,0.25
laplacian,0.5,,0.25,0.6422735874140862,0.11627241941557658,0.25
laplacian,0.5,,0.5,0.6430597978551653,0.13452211330093425,0.25
laplacian,0.5,,1.0,0.6133033980572477,0.11813131494589194,0.25
laplacian,0.5,,2.0,0.5931908291250543,0.10077682999171446,0.25
laplacian,0.5,,4.0,0.5750267359677519,0.10245578041259876,0.25
laplacian,0.5,,8.0,0.5780479949080027,0.11360258396811126,0.25
laplacian,1.0,,0.125,0.6375326560622183,0.11795362715824335,0.25
laplacian,1.0,,0.25,0.6725143762398846,0.11767538859133816,0.25
laplacian,1.0,,0.5,0.6488621872145959,0.13904546685797864,0.25
laplacian,1.0,,1.0,0.6352326284425611,0.12017587484228948,0.25
laplacian,1.0,,2.0,0.6130997416035551,0.09186948880667122,0.25
laplacian,1.0,,4.0,0.598879304188575,0.0916656833375422,0.25
laplacian,1.0,,8.0,0.5714510321320351,0.09900532016474739,0.25
laplacian,2.0,,0.125,0.6206529000748793,0.1358296404425258,0.25
laplacian,2.0,,0.25,0.6491553509578238,0.12134585048599539,0.25
laplacian,2.0,,0.5,0.650672397201221,0.12354917070820746,0.25
laplacian,2.0,,1.0,0.650671268016646,0.09928872734548433,0.25
laplacian,2.0,,2.0,0.6025869340204177,0.11994205561516318,0.25
laplacian,2.0,,4.0,0.5995382548263568,0.09823438128109507,0.25
laplacian,2.0,,8.0,0.5891257251662563,0.09309415252518326,0.25
laplacian,4.0,,0.125,0.6314755989819834,0.12087042848689258,0.25
laplacian,4.0,,0.25,0.6582751440942022,0.12404572968538204,0.25
laplacian,4.0,,0.5,0.6461642283576206,0.12940502985185212,0.25
laplacian,4.0,,1.0,0.6485417944575751,0.11481259468009766,0.25
laplacian,4.0,,2.0,0.5892982369028672,0.13639756089298924,0.25
laplacian,4.0,,4.0,0.5906026801874565,0.11200707981220635,0.25
laplacian,4.0,,8.0,0.5853598925435631,0.09842583261126626,0.25
wavelet,0.25,0.125,,0.4619625219394805,0.18067576244311406,0.5
wavelet,0.25,0.25,,0.5453859076741597,0.1707081040197456,0.5
wavelet,0.25,0.5,,0.4118414289385652,0.18213363879891648,0.5
wavelet,0.25,1.0,,0.5951221137733657,0.16471399019955577,0.5
wavelet,0.25,2.0,,0.573169773395268,0.20517557386362892,0.5
wavelet,0.25,4.0,,0.6703763175592897,0.1900824261910974,0.5
wavelet,0.25,8.0,,0.6647135193885597,0.16877782227473437,0.5
wavelet,0.5,0.125,,0.4988933903780619,0.1742200146325852,0.5
wavelet,0.5,0.25,,0.524356323864885,0.16531320602274163,0.5
wavelet,0.5,0.5,,0.41956021785344383,0.17411577127945121,0.5
wavelet,0.5,1.0,,0.5457784924222365,0.1657362886964464,0.5
wavelet,0.5,2.0,,0.6261879266748865,0.1723357196523719,0.5
wavelet,0.5,4.0,,0.6789358626839275,0.20441907343876803,0.5
wavelet,0.5,8.0,,0.666233246120298,0.18256693379931124,0.5
wavelet,1.0,0.125,,0.5144541442117058,0.17237030004120155,0.5
wavelet,1.0,0.25,,0.5042166889574582,0.17170860081834405,0.5
wavelet,1.0,0.5,,0.3918140942794362,0.1809021748941586,0.5
wavelet,1.0,1.0,,0.5372789294618275,0.14978688248763183,0.5
wavelet,1.0,2.0,,0.6382683658321059,0.18108391012238093,0.5
wavelet,1.0,4.0,,0.6246492041749749,0.1851208746339524,0.5
wavelet,1.0,8.0,,0.7044998936444421,0.152005914920145,0.5
wavelet,2.0,0.125,,0.555301423450853,0.16901537958982496,0.5
wavelet,2.0,0.25,,0.4871877722878867,0.16385731290653763,0.5
wavelet,2.0,0.5,,0.4216773670304261,0.1971981008513014,0.5
wavelet,2.0,1.0,,0.5414897548309514,0.17794433930520395,0.5
wavelet,2.0,2.0,,0.6570024494152742,0.17504027151048296,0.5
wavelet,2.0,4.0,,0.7165281250727308,0.14980851413841467,0.5
wavelet,2.0,8.0,,0.6686486849176311,0.16389443565730274,0.5
wavelet,4.0,0.125,,0.49100353434834865,0.1592650606969954,0.5
wavelet,4.0,0.25,,0.48340324807892776,0.16804404735880776,0.5
wavelet,4.0,0.5,,0.43467907556652674,0.20391953718674743,0.5
wavelet,4.0,1.0,,0.5224376608899594,0.18405696833670177,0.5
wavelet,4.0,2.0,,0.6650856867515906,0.1704727646289791,0.5
wavelet,4.0,4.0,,0.7300518062163976,0.14979815026779053,0.5
wavelet,4.0,8.0,,0.730041290685728,0.1554024090605959,0.5
linear,0.25,,0.125,0.6626591366486372,0.17346756723444123,0.5
linear,0.25,,0.25,0.6536928007100811,0.1867632275237313,0.5
linear,0.25,,0.5,0.6970100631425877,0.15725386270612302,0.5
linear,0.25,,1.0,0.6880061925727763,0.18365345339158914,0.5
linear,0.25,,2.0,0.720041272342844,0.1523522904737493,0.5
linear,0.25,,4.0,0.7095546378667323,0.1682085756891286,0.5
linear,0.25,,8.0,0.6840377908466748,0.16096204474139142,0.5
linear,0.5,,0.125,0.7190206881712534,0.17713887649373455,0.5
linear,0.5,,0.25,0.675844054184948,0.1820748106186637,0.5
linear,0.5,,0.5,0.7135258307392343,0.16474171036210558,0.5
linear,0.5,,1.0,0.699294535055812,0.18389944124779056,0.5
linear,0.5,,2.0,0.7014593495502568,0.1637025420349214,0.5
linear,0.5,,4.0,0.741601694535703,0.15789364312867288,0.5
linear,0.5,,8.0,0.6844733647049469,0.16580130609107618,0.5
linear,1.0,,0.125,0.7302224299522286,0.1638655313397306,0.5
linear,1.0,,0.25,0.6880377533050102,0.1489651117052897,0.5
linear,1.0,,0.5,0.7152965350095382,0.15855577916586394,0.5
linear,1.0,,1.0,0.7137076574937156,0.16298445224322472,0.5
linear,1.0,,2.0,0.6747614264614703,0.1875973578637013,0.5
linear,1.0,,4.0,0.6765704480866346,0.16529895728953892,0.5
linear,1.0,,8.0,0.73365452321726,0.1624447691877554,0.5
linear,2.0,,0.125,0.7135522981228999,0.1662408142516177,0.5
linear,2.0,,0.25,0.6867023923777422,0.16353982822392885,0.5
linear,2.0,,0.5,0.7098883528639888,0.17058185895898395,0.5
linear,2.0,,1.0,0.6925604506862247,0.19943526656267194,0.5
linear,2.0,,2.0,0.7170402786146864,0.1519441858015451,0.5
linear,2.0,,4.0,0.7204381897211514,0.17502381081789634,0.5
linear,2.0,,8.0,0.6843661701275647,0.1826471525882245,0.5
linear,4.0,,0.125,0.7296456143316756,0.1508878381004335,0.5
linear,4.0,,0.25,0.7178214075318298,0.15390277031275515,0.5
linear,4.0,,0.5,0.7181468168312596,0.17226942916122306,0.5
linear,4.0,,1.0,0.7305326345936858,0.17040504692863298,0.5
linear,4.0,,2.0,0.6944081159315948,0.18480944357558374,0.5
linear,4.0,,4.0,0.6956457905347021,0.16624436512820748,0.5
linear,4.0,,8.0,0.7068396703433417,0.20081841757324798,0.5
rbf,0.25,,0.125,0.6612238842516571,0.1923359189221845,0.5
rbf,0.25,,0.25,0.6942954519669319,0.15895647538847665,0.5
rbf,0.25,,0.5,0.5999254445226481,0.1980712275635639,0.5
rbf,0.25,,1.0,0.5861122874608976,0.16580432911815596,0.5
rbf,0.25,,2.0,0.5858569491186937,0.14415195003397988,0.5
rbf,0.25,,4.0,0.5132265574194131,0.14624975307054514,0.5
rbf,0.25,,8.0,0.547168844717374,0.15098616109136678,0.5
rbf,0.5,,0.125,0.6763521615437554,0.16016842372582493,0.5
rbf,0.5,,0.25,0.6698527755836242,0.14011829685057942,0.5
rbf,0.5,,0.5,0.6429655155769134,0.1629533862846346,0.5
rbf,0.5,,1.0,0.5801807927538577,0.15350999053790987,0.5
rbf,0.5,,2.0,0.5789150020687946,0.16137128728202088,0.5
rbf,0.5,,4.0,0.5375879557711399,0.1570139936382906,0.5
rbf,0.5,,8.0,0.5733885952970319,0.17032444289588566,0.5
rbf,1.0,,0.125,0.6662919044577713,0.16598587734795706,0.5
rbf,1.0,,0.25,0.6788899682988523,0.14884025566954648,0.5
rbf,1.0,,0.5,0.6894681338560931,0.15589405107791973,0.5
rbf,1.0,,1.0,0.6135288262977656,0.16420259592557512,0.5
rbf,1.0,,2.0,0.5540122534227562,0.17777528249029997,0.5
rbf,1.0,,4.0,0.5763087730620138,0.15682483488436458,0.5
rbf,1.0,,8.0,0.5431972858313819,0.1490267584721714,0.5
rbf,2.0,,0.125,0.7081272228076853,0.17732256704473695,0.5
rbf,2.0,,0.25,0.6657472909703728,0.2021428755697528,0.5
rbf,2.0,,0.5,0.651168210953283,0.18269133644729618,0.5
rbf,2.0,,1.0,0.6371730994798266,0.15999421536620642,0.5
rbf,2.0,,2.0,0.5880595040613954,0.1591438761964099,0.5
rbf,2.0,,4.0,0.5706153530758289,0.14897711818556567,0.5
rbf,2.0,,8.0,0.5910534711657676,0.1432850527551357,0.5
rbf,4.0,,0.125,0.705939794172938,0.16191529706387653,0.5
rbf,4.0,,0.25,0.7196658845170623,0.15920128851606513,0.5
rbf,4.0,,0.5,0.6415597667386232,0.17917497052544407,0.5
rbf,4.0,,1.0,0.6145834807356985,0.14492733904644203,0.5
rbf,4.0,,2.0,0.6196529160038449,0.1596182230403381,0.5
rbf,4.0,,4.0,0.5640727508059012,0.16687927413797715,0.5
rbf,4.0,,8.0,0.571611951282516,0.17053959418434525,0.5
exponential,0.25,,0.125,0.6800723551317439,0.16943454349642414,0.5
exponential,0.25,,0.25,0.6624744334495714,0.18366724780391386,0.5
exponential,0.25,,0.5,0.6700305812769065,0.16075379396158795,0.5
exponential,0.25,,1.0,0.638388988647792,0.15451072109514094,0.5
exponential,0.25,,2.0,0.577326864659921,0.17269982924110536,0.5
exponential,0.25,,4.0,0.5673371820328308,0.16211188842148821,0.5
exponential,0.25,,8.0,0.5994507553984133,0.17484977921683142,0.5
exponential,0.5,,0.125,0.6590107301525494,0.154147082983908,0.5
exponential,0.5,,0.25,0.7074166154188265,0.15595838771775394,0.5
exponential,0.5,,0.5,0.6516823710330442,0.14883526844899758,0.5
exponential,0.5,,1.0,0.6059369684341922,0.17614012761346606,0.5
exponential,0.5,,2.0,0.592802305596992,0.18073337369671888,0.5
exponential,0.5,,4.0,0.5785768157435709,0.17387208273735233,0.5
exponential,0.5,,8.0,0.5582002215863436,0.1623459894292405,0.5
exponential,1.0,,0.125,0.6751824729954389,0.15853319475307232,0.5
exponential,1.0,,0.25,0.6951330122846747,0.1691133698715054,0.5
exponential,1.0,,0.5,0.6785314374730281,0.15622352178889826,0.5
exponential,1.0,,1.0,0.6197508736275763,0.1513978826367253,0.5
exponential,1.0,,2.0,0.585085747732921,0.1678985019183105,0.5
exponential,1.0,,4.0,0.5851315042908662,0.15009322677265297,0.5
exponential,1.0,,8.0,0.5886684462297398,0.1771005555516927,0.5
exponential,2.0,,0.125,0.6939402285787228,0.14667698340488533,0.5
exponential,2.0,,0.25,0.7367576006231543,0.1364947183113475,0.5
exponential,2.0,,0.5,0.6788728317425483,0.16851463295067645,0.5
exponential,2.0,,1.0,0.6019425078665421,0.17781670496312,0.5
exponential,2.0,,2.0,0.5629458750556813,0.15477872378868163,0.5
exponential,2.0,,4.0,0.565214139037702,0.182096131698042,0.5
exponential,2.0,,8.0,0.5657338155723369,0.14239846717504065,0.5
exponential,4.0,,0.125,0.7125488172227707,0.15554587267984948,0.5
exponential,4.0,,0.25,0.7104660596130511,0.15044505186857615,0.5
exponential,4.0,,0.5,0.6849063472186369,0.14997495193853994,0.5
exponential,4.0,,1.0,0.6612226671689586,0.14956842228497927,0.5
exponential,4.0,,2.0,0.5973974344369082,0.17125946202114506,0.5
exponential,4.0,,4.0,0.5797819360553746,0.16366054123066986,0.5
exponential,4.0,,8.0,0.5723176822650137,0.1556803289891972,0.5
poly,0.25,,0.125,0.6824936977576499,0.17688620636064575,0.5
poly,0.25,,0.25,0.7330213129196674,0.15602866495334056,0.5
poly,0.25,,0.5,0.7088077926650009,0.17950458460297428,0.5
poly,0.25,,1.0,0.6715592350826963,0.14606720450941713,0.5
poly,0.25,,2.0,0.6106683778755457,0.18371109487977327,0.5
poly,0.25,,4.0,0.5852193671724396,0.1740822897628211,0.5
poly,0.25,,8.0,0.5427175320379655,0.17284495210399,0.5
poly,0.5,,0.125,0.7231336533655991,0.15530128704946683,0.5
poly,0.5,,0.25,0.7518556558773781,0.15627985058597083,0.5
poly,0.5,,0.5,0.6945268502417847,0.16165352880301762,0.5
poly,0.5,,1.0,0.6584739796032028,0.17910602253514246,0.5
poly,0.5,,2.0,0.6032234698707912,0.17916035004077135,0.5
poly,0.5,,4.0,0.5771049047483627,0.17634136347967386,0.5
poly,0.5,,8.0,0.540593654939159,0.160911132035084,0.5
poly,1.0,,0.125,0.7642542030474422,0.1413093597952588,0.5
poly,1.0,,0.25,0.7174846267023983,0.1544057296051797,0.5
poly,1.0,,0.5,0.6742509072205869,0.1650098084695369,0.5
poly,1.0,,1.0,0.6414353162799421,0.19073403509344264,0.5
poly,1.0,,2.0,0.5971318050964605,0.17326895481266233,0.5
poly,1.0,,4.0,0.5932077028278502,0.16417439618934548,0.5
poly,1.0,,8.0,0.5609030819149442,0.20407235152134015,0.5
poly,2.0,,0.125,0.7459546315347904,0.15367371116587825,0.5
poly,2.0,,0.25,0.6790946525266959,0.15521434091294897,0.5
poly,2.0,,0.5,0.6822839904120538,0.15095722428154384,0.5
poly,2.0,,1.0,0.5863698056759202,0.17460392742937356,0.5
poly,2.0,,2.0,0.5514727355865295,0.19194506937798803,0.5
poly,2.0,,4.0,0.5516976338869368,0.17328587014711158,0.5
poly,2.0,,8.0,0.5181588725103835,0.1804601525848772,0.5
poly,4.0,,0.125,0.7033618947104108,0.16936630216314452,0.5
poly,4.0,,0.25,0.7275121273709912,0.14615497483046214,0.5
poly,4.0,,0.5,0.6426376719181269,0.18690792546963786,0.5
poly,4.0,,1.0,0.6155697305646997,0.16251994141748669,0.5
poly,4.0,,2.0,0.6051139890213285,0.20329939171466688,0.5
poly,4.0,,4.0,0.551557317742457,0.17713534864959335,0.5
poly,4.0,,8.0,0.5345563633245354,0.18849455041488852,0.5
cauchy,0.25,,0.125,0.6455131041052296,0.1773266871346298,0.5
cauchy,0.25,,0.25,0.649121447162341,0.1874981506903042,0.5
cauchy,0.25,,0.5,0.6718167484857317,0.1776081860771042,0.5
cauchy,0.25,,1.0,0.6153949497350091,0.1660573594575035,0.5
cauchy,0.25,,2.0,0.5902452625287595,0.18412513947709688,0.5
cauchy,0.25,,4.0,0.5591618139790842,0.18708322076127226,0.5
cauchy,0.25,,8.0,0.588789522151694,0.16359982528778308,0.5
cauchy,0.5,,0.125,0.6853661949849256,0.17454392616142736,0.5
cauchy,0.5,,0.25,0.6543275077444953,0.17857448245562796,0.5
cauchy,0.5,,0.5,0.6760489190689958,0.1767117055248087,0.5
cauchy,0.5,,1.0,0.6793884635839476,0.16453040340286668,0.5
cauchy,0.5,,2.0,0.5759964845488637,0.17539683609655984,0.5
cauchy,0.5,,4.0,0.576222092014241,0.16765185324565807,0.5
cauchy,0.5,,8.0,0.5550244989538065,0.15072546302049938,0.5
cauchy,1.0,,0.125,0.7047694034865389,0.14822650293841183,0.5
cauchy,1.0,,0.25,0.6522448356528482,0.16499186541318575,0.5
cauchy,1.0,,0.5,0.6713120187494366,0.16027872586619238,0.5
cauchy,1.0,,1.0,0.6278333696597594,0.17538302196812275,0.5
cauchy,1.0,,2.0,0.6278021162617912,0.151305529888267,0.5
cauchy,1.0,,4.0,0.6158220902502771,0.15784618521728988,0.5
cauchy,1.0,,8.0,0.6006747686576298,0.14979844855666874,0.5
cauchy,2.0,,0.125,0.6870473502350279,0.18230530271607448,0.5
cauchy,2.0,,0.25,0.7244886795683639,0.13655694361209436,0.5
cauchy,2.0,,0.5,0.6569929725749789,0.174192777544399,0.5
cauchy,2.0,,1.0,0.6648456888974086,0.16032184582702277,0.5
cauchy,2.0,,2.0,0.6206213918322446,0.15490004882686018,0.5
cauchy,2.0,,4.0,0.5971347730099278,0.16007468545198034,0.5
cauchy,2.0,,8.0,0.6021060546686976,0.1502831767361231,0.5
cauchy,4.0,,0.125,0.7392318436555143,0.16472488881689437,0.5
cauchy,4.0,,0.25,0.7204304468676354,0.15648209227471302,0.5
cauchy,4.0,,0.5,0.7045254425389201,0.14424508315105872,0.5
cauchy,4.0,,1.0,0.6556286384081511,0.1473634909467846,0.5
cauchy,4.0,,2.0,0.6504167885105427,0.1710608001859732,0.5
cauchy,4.0,,4.0,0.6408528031231019,0.1450141663881248,0.5
cauchy,4.0,,8.0,0.6087753244859417,0.1671224911513556,0.5
laplacian,0.25,,0.125,0.6715229440571343,0.18495240404069369,0.5
laplacian,0.25,,0.25,0.6591899798799785,0.16355145525494819,0.5
laplacian,0.25,,0.5,0.6220316321159336,0.16098552376085984,0.5
laplacian,0.25,,1.0,0.5990182714197555,0.17163137969156472,0.5
laplacian,0.25,,2.0,0.5976500275867923,0.1785255176009596,0.5
laplacian,0.25,,4.0,0.6084953748379917,0.17083279611013022,0.5
laplacian,0.25,,8.0,0.5774799773352236,0.17254914353335665,0.5
laplacian,0.5,,0.125,0.6922930468385204,0.1763384442599275,0.5
laplacian,0.5,,0.25,0.6856556063613389,0.1746598805394703,0.5
laplacian,0.5,,0.5,0.6387891812256632,0.16707138157559384,0.5
laplacian,0.5,,1.0,0.6068465888185938,0.16089042566767955,0.5
laplacian,0.5,,2.0,0.5831915975594231,0.13791184013085758,0.5
laplacian,0.5,,4.0,0.6158890023636793,0.15519536381111304,0.5
laplacian,0.5,,8.0,0.6117696782555175,0.1516696757079005,0.5
laplacian,1.0,,0.125,0.6718761562878872,0.16406298536738864,0.5
laplacian,1.0,,0.25,0.6759811159391453,0.16762346062092795,0.5
laplacian,1.0,,0.5,0.6361970242949345,0.15525384361127118,0.5
laplacian,1.0,,1.0,0.6153148493412931,0.16951607566922652,0.5
laplacian,1.0,,2.0,0.6059288047661248,0.16632241078146093,0.5
laplacian,1.0,,4.0,0.6176167803423853,0.16486081505110373,0.5
laplacian,1.0,,8.0,0.6381002059224632,0.1661948463001101,0.5
laplacian,2.0,,0.125,0.678128409557892,0.14863678863118998,0.5
laplacian,2.0,,0.25,0.6544262883633022,0.1542724452540396,0.5
laplacian,2.0,,0.5,0.6480943601219379,0.14195696651970457,0.5
laplacian,2.0,,1.0,0.6070002562038401,0.163922431315758,0.5
laplacian,2.0,,2.0,0.589159821938729,0.18547813415281436,0.5
laplacian,2.0,,4.0,0.6064101392287387,0.1451227973623308,0.5
laplacian,2.0,,8.0,0.6019505699530971,0.14789376543294938,0.5
laplacian,4.0,,0.125,0.6982703397829164,0.1557004275743422,0.5
laplacian,4.0,,0.25,0.6447999254794652,0.15450597674674094,0.5
laplacian,4.0,,0.5,0.6669903339160205,0.15845033484605356,0.5
laplacian,4.0,,1.0,0.6143675826181715,0.1881695308622369,0.5
laplacian,4.0,,2.0,0.6204886969358197,0.165877788285809,0.5
laplacian,4.0,,4.0,0.6113784522905938,0.14422802875161797,0.5
laplacian,4.0,,8.0,0.6212579140557771,0.1642429278349407,0.5
