kernel,C,A,gamma,mean_cindex,std,dataset
poly,0.5,,2.0,0.6796658887840952,0.036716789756845745,whas500
poly,0.5,,4.0,0.6019550049301519,0.04733891691361775,whas500
poly,0.5,,8.0,0.5941273175027163,0.034160210361153465,whas500
poly,1.0,,0.125,0.7622920471522081,0.023899108505391512,whas500
poly,1.0,,0.25,0.7576809764020079,0.0233224195290326,whas500
poly,1.0,,0.5,0.7293346224797401,0.033311489139671385,whas500
poly,1.0,,1.0,0.7102844766258646,0.029108372113295432,whas500
poly,1.0,,2.0,0.633292959781008,0.04437438641686434,whas500
poly,1.0,,4.0,0.625377991442096,0.022729960705670807,whas500
poly,1.0,,8.0,0.5983906365274737,0.028377750910665533,whas500
poly,2.0,,0.125,0.749108137030538,0.024187637334810573,whas500
poly,2.0,,0.25,0.7355889145542592,0.01810625377580976,whas500
poly,2.0,,0.5,0.7277846901790798,0.03313383501591343,whas500
poly,2.0,,1.0,0.686341054953358,0.015916931470427147,whas500
poly,2.0,,2.0,0.6372091537191047,0.023266549303855414,whas500
poly,2.0,,4.0,0.5948705669835601,0.04611119213595174,whas500
poly,2.0,,8.0,0.584747922940354,0.037903612363570684,whas500
poly,4.0,,0.125,0.7407663248748365,0.039201287873031544,whas500
poly,4.0,,0.25,0.729283045514413,0.016352384472166963,whas500
poly,4.0,,0.5,0.7156077310661839,0.03047444529354775,whas500
poly,4.0,,1.0,0.6753220584536145,0.02379182918986885,whas500
poly,4.0,,2.0,0.6176394562813544,0.034428630511257725,whas500
poly,4.0,,4.0,0.6070301205106605,0.029071909426451485,whas500
poly,4.0,,8.0,0.582306671408711,0.03884495265551179,whas500
cauchy,0.25,,0.125,0.742020741749866,0.03434184933698395,whas500
cauchy,0.25,,0.25,0.7408599326479463,0.019039668786158117,whas500
cauchy,0.25,,0.5,0.7257637508868687,0.022253668495165975,whas500
cauchy,0.25,,1.0,0.725908807041859,0.01933746962829331,whas500
cauchy,0.25,,2.0,0.7101313994964246,0.026797423198293868,whas500
cauchy,0.25,,4.0,0.6954702271984907,0.028718942185882498,whas500
cauchy,0.25,,8.0,0.6304100390544255,0.032492438574583324,whas500
cauchy,0.5,,0.125,0.7494946401663485,0.022733889211803637,whas500
cauchy,0.5,,0.25,0.7287180420527439,0.022586051480571787,whas500
cauchy,0.5,,0.5,0.712500731941789,0.03131087676976642,whas500
cauchy,0.5,,1.0,0.7303091279631058,0.02929833077173681,whas500
cauchy,0.5,,2.0,0.7133659106135478,0.025095330695889848,whas500
cauchy,0.5,,4.0,0.6783717018401976,0.029459204686133347,whas500
cauchy,0.5,,8.0,0.6666735614685468,0.02112406104879722,whas500
cauchy,1.0,,0.125,0.7393356940706212,0.03227852445250413,whas500
cauchy,1.0,,0.25,0.7332336330589804,0.025110835637284817,whas500
cauchy,1.0,,0.5,0.7207891889055223,0.02091283506998823,whas500
cauchy,1.0,,1.0,0.7272156274683057,0.03048904803944421,whas500
cauchy,1.0,,2.0,0.7025343367134571,0.021550045768510637,whas500
cauchy,1.0,,4.0,0.6844102037771355,0.027875631312553543,whas500
cauchy,1.0,,8.0,0.6601479348151351,0.02812950527625049,whas500
cauchy,2.0,,0.125,0.7385908621627058,0.02848598296729008,whas500
cauchy,2.0,,0.25,0.7510273537824299,0.02921631309377817,whas500
cauchy,2.0,,0.5,0.7293412733860459,0.02721743627611598,whas500
cauchy,2.0,,1.0,0.7208546896291369,0.027297423427489385,whas500
cauchy,2.0,,2.0,0.6922030318671063,0.03192392758093431,whas500
cauchy,2.0,,4.0,0.6792372884631473,0.0238754872079008,whas500
cauchy,2.0,,8.0,0.6346902619996138,0.029161496240798213,whas500
cauchy,4.0,,0.125,0.7388535289246205,0.023024428588222783,whas500
cauchy,4.0,,0.25,0.7498250831874227,0.026905951851329334,whas500
cauchy,4.0,,0.5,0.7250207595828327,0.03146104730974617,whas500
cauchy,4.0,,1.0,0.7362854523339972,0.03956798313018272,whas500
cauchy,4.0,,2.0,0.7243597496855377,0.020493747496197933,whas500
cauchy,4.0,,4.0,0.682820250454204,0.03582710693737097,whas500
cauchy,4.0,,8.0,0.6473616765616453,0.034166830844360785,whas500
laplacian,0.25,,0.125,0.7374264532331599,0.017630288278629745,whas500
laplacian,0.25,,0.25,0.7223047118390873,0.022631229353729413,whas500
laplacian,0.25,,0.5,0.6629496244428392,0.032895631083777535,whas500
laplacian,0.25,,1.0,0.5825806742567007,0.03411840280610826,whas500
laplacian,0.25,,2.0,0.5559279392053722,0.02335884037248396,whas500
laplacian,0.25,,4.0,0.5476495978589083,0.041818670266386,whas500
laplacian,0.25,,8.0,0.5239238577027867,0.017768866232491083,whas500
laplacian,0.5,,0.125,0.7382519879703202,0.02996570838611325,whas500
laplacian,0.5,,0.25,0.7099952229941484,0.02491777243833181,whas500
laplacian,0.5,,0.5,0.6634769217091688,0.037293180963044945,whas500
laplacian,0.5,,1.0,0.5908849911455949,0.033388071200182584,whas500
laplacian,0.5,,2.0,0.554958756800793,0.037974088984120476,whas500
laplacian,0.5,,4.0,0.5402287849602957,0.021937082326898654,whas500
laplacian,0.5,,8.0,0.5328637369657122,0.01461793198954611,whas500
laplacian,1.0,,0.125,0.7423488361472868,0.02742075976669931,whas500
laplacian,1.0,,0.25,0.7191752177745714,0.018568999387741595,whas500
laplacian,1.0,,0.5,0.6548023622196395,0.028548421536742235,whas500
laplacian,1.0,,1.0,0.584137106859948,0.026119786882750917,whas500
laplacian,1.0,,2.0,0.5485117673459696,0.025347783405488274,whas500
laplacian,1.0,,4.0,0.5433085888253673,0.030416163640743774,whas500
laplacian,1.0,,8.0,0.521687834840231,0.018745931196754467,whas500
laplacian,2.0,,0.125,0.7354381039078841,0.02693627692241649,whas500
laplacian,2.0,,0.25,0.7136852834795456,0.023581509999301864,whas500
laplacian,2.0,,0.5,0.6560806703911799,0.036022342498190627,whas500
laplacian,2.0,,1.0,0.5775178516101617,0.02768601109849408,whas500
laplacian,2.0,,2.0,0.5485490087249769,0.028423140813656683,whas500
laplacian,2.0,,4.0,0.5230350590580428,0.03492596413836403,whas500
laplacian,2.0,,8.0,0.5083998693299,0.019614536964203084,whas500
laplacian,4.0,,0.125,0.733039099586883,0.019916601352101288,whas500
laplacian,4.0,,0.25,0.7086518419093009,0.015104250861071535,whas500
laplacian,4.0,,0.5,0.6608092236231906,0.034091495185686375,whas500
laplacian,4.0,,1.0,0.5817772503852416,0.030202335371595942,whas500
laplacian,4.0,,2.0,0.5577121962825118,0.03097682249622687,whas500
laplacian,4.0,,4.0,0.5837345969393064,0.033514027141962256,whas500
laplacian,4.0,,8.0,0.5191858236010767,0.02034857535301989,whas500
wavelet,0.25,0.125,,0.5003218912500949,0.033906507798926934,gbsg2
wavelet,0.25,0.25,,0.529044104855678,0.0450085452075761,gbsg2
wavelet,0.25,0.5,,0.509964824642485,0.021371474558645576,gbsg2
wavelet,0.25,1.0,,0.5297202611596356,0.02783905592855986,gbsg2
wavelet,0.25,2.0,,0.5781852300468284,0.01687043943865819,gbsg2
wavelet,0.25,4.0,,0.6458409610204373,0.0251471328658714,gbsg2
wavelet,0.25,8.0,,0.6690241122381996,0.02725862659619499,gbsg2
wavelet,0.5,0.125,,0.4868629111962569,0.023620127778102008,gbsg2
wavelet,0.5,0.25,,0.5245723194015053,0.026571671237105684,gbsg2
wavelet,0.5,0.5,,0.5099691846600848,0.0239712150229958,gbsg2
wavelet,0.5,1.0,,0.5242324860785594,0.03982796302206825,gbsg2
wavelet,0.5,2.0,,0.5667355922257901,0.016164396173932633,gbsg2
wavelet,0.5,4.0,,0.6380954760568383,0.03195723247514353,gbsg2
wavelet,0.5,8.0,,0.6613770363999165,0.023541365000015916,gbsg2
wavelet,1.0,0.125,,0.49654866614902315,0.045890045708113954,gbsg2
wavelet,1.0,0.25,,0.5126153977703352,0.02297635939482202,gbsg2
wavelet,1.0,0.5,,0.5032328113955938,0.02322075123743839,gbsg2
wavelet,1.0,1.0,,0.509414021488275,0.025356233388444102,gbsg2
wavelet,1.0,2.0,,0.566860032071913,0.0396017228283854,gbsg2
wavelet,1.0,4.0,,0.6366745423206883,0.029375478956216172,gbsg2
wavelet,1.0,8.0,,0.6575088168721628,0.024415112372579057,gbsg2
wavelet,2.0,0.125,,0.505550654036343,0.03270902268535887,gbsg2
wavelet,2.0,0.25,,0.5270875814357663,0.017764263972183888,gbsg2
wavelet,2.0,0.5,,0.4952241946267443,0.032718394222274544,gbsg2
wavelet,2.0,1.0,,0.5055870198841379,0.025232571846671124,gbsg2
wavelet,2.0,2.0,,0.5755387446942706,0.01860933858475697,gbsg2
wavelet,2.0,4.0,,0.6408155954589146,0.029309204076116653,gbsg2
wavelet,2.0,8.0,,0.6610672179149933,0.021089601893767657,gbsg2
wavelet,4.0,0.125,,0.4917847089373395,0.041292076385762044,gbsg2
wavelet,4.0,0.25,,0.5358462366660853,0.027795012328090035,gbsg2
wavelet,4.0,0.5,,0.4924804618733182,0.032317147207436565,gbsg2
wavelet,4.0,1.0,,0.5091421012064817,0.025739087585008195,gbsg2
wavelet,4.0,2.0,,0.5554351956446205,0.030959471635678137,gbsg2
wavelet,4.0,4.0,,0.6391520242166007,0.020054275597776765,gbsg2
wavelet,4.0,8.0,,0.6809579098913308,0.0296337099232381,gbsg2
linear,0.25,,0.125,0.6595704276825652,0.018717926114149273,gbsg2
linear,0.25,,0.25,0.6586944411432109,0.02823891980000421,gbsg2
linear,0.25,,0.5,0.6760345885067416,0.025749080006330867,gbsg2
linear,0.25,,1.0,0.6705859481606034,0.021304011616614094,gbsg2
linear,0.25,,2.0,0.6649521048605449,0.0218409124717609,gbsg2
linear,0.25,,4.0,0.6824715028558896,0.02463885737965172,gbsg2
linear,0.25,,8.0,0.6569025597388338,0.017290264001574965,gbsg2
linear,0.5,,0.125,0.6487127072980745,0.02106408571896382,gbsg2
linear,0.5,,0.25,0.6707361389308556,0.024319745440840618,gbsg2
linear,0.5,,0.5,0.6710267311325091,0.03289883144653771,gbsg2
linear,0.5,,1.0,0.6696058734481698,0.01940182733292772,gbsg2
linear,0.5,,2.0,0.6783227725444945,0.03122540372251769,gbsg2
linear,0.5,,4.0,0.67396135392462,0.03268010600775216,gbsg2
linear,0.5,,8.0,0.6784098472320291,0.01690443971603738,gbsg2
linear,1.0,,0.125,0.651415885072784,0.020618742036769198,gbsg2
linear,1.0,,0.25,0.6746500345549175,0.034834077236257026,gbsg2
linear,1.0,,0.5,0.6672189313360819,0.01936341112447922,gbsg2
linear,1.0,,1.0,0.6683951876054589,0.024184007003890416,gbsg2
linear,1.0,,2.0,0.6740038098018826,0.029454128990588985,gbsg2
linear,1.0,,4.0,0.6732730179052501,0.025942974243471,gbsg2
linear,1.0,,8.0,0.6628524753561172,0.020861364297229276,gbsg2
linear,2.0,,0.125,0.6758457213330126,0.03178557255820388,gbsg2
linear,2.0,,0.25,0.6745744460554275,0.030130783982949612,gbsg2
linear,2.0,,0.5,0.685501889419916,0.02109553831194341,gbsg2
linear,2.0,,1.0,0.6773590477637722,0.03184399284463017,gbsg2
linear,2.0,,2.0,0.6545671376377259,0.02570507099893466,gbsg2
linear,2.0,,4.0,0.6659563677785428,0.01652596828760602,gbsg2
linear,2.0,,8.0,0.6910413686516227,0.01254174250930519,gbsg2
linear,4.0,,0.125,0.6775697706214074,0.01946872252159252,gbsg2
linear,4.0,,0.25,0.6690120270808034,0.03201413472935182,gbsg2
linear,4.0,,0.5,0.6590426802490598,0.01548510013308717,gbsg2
linear,4.0,,1.0,0.6614436107692159,0.025465759959712696,gbsg2
linear,4.0,,2.0,0.6874130685215127,0.018938464467252454,gbsg2
linear,4.0,,4.0,0.6629895638130334,0.02493884768763346,gbsg2
linear,4.0,,8.0,0.6593301552500531,0.03112012693956012,gbsg2
rbf,0.25,,0.125,0.6380993151362752,0.027077122383158042,gbsg2
rbf,0.25,,0.25,0.6266363619733093,0.020289098875072048,gbsg2
rbf,0.25,,0.5,0.5850704989676552,0.018878020920050306,gbsg2
rbf,0.25,,1.0,0.5767022212940897,0.023975198087770374,gbsg2
rbf,0.25,,2.0,0.5609755534292431,0.03431323890227347,gbsg2
rbf,0.25,,4.0,0.540718795275134,0.02616054536097616,gbsg2
rbf,0.25,,8.0,0.5269124556848848,0.02232459894337502,gbsg2
rbf,0.5,,0.125,0.638989351923388,0.024104881006990316,gbsg2
rbf,0.5,,0.25,0.6198196655672825,0.019985171191004413,gbsg2
rbf,0.5,,0.5,0.5958034089040537,0.032487987226255885,gbsg2
rbf,0.5,,1.0,0.5689811218855324,0.025749505219590418,gbsg2
rbf,0.5,,2.0,0.5474184957821442,0.025966039651912288,gbsg2
rbf,0.5,,4.0,0.5470030863074935,0.030560701602745894,gbsg2
rbf,0.5,,8.0,0.5302586977918169,0.025731229402953387,gbsg2
rbf,1.0,,0.125,0.6339820994972,0.022761870025721803,gbsg2
rbf,1.0,,0.25,0.6134932740219561,0.030707079090531712,gbsg2
rbf,1.0,,0.5,0.6067548219893577,0.02985182968711105,gbsg2
rbf,1.0,,1.0,0.5719239294936964,0.024680781024502163,gbsg2
rbf,1.0,,2.0,0.564608732425883,0.015912818666447535,gbsg2
rbf,1.0,,4.0,0.5586927091681131,0.02456046575777824,gbsg2
rbf,1.0,,8.0,0.533877294089424,0.02367596609179625,gbsg2
rbf,2.0,,0.125,0.6355271866098985,0.03009657721561443,gbsg2
rbf,2.0,,0.25,0.6203963482970983,0.023776569231043283,gbsg2
rbf,2.0,,0.5,0.601788566828111,0.026225228105151932,gbsg2
rbf,2.0,,1.0,0.581413497134289,0.023235175333544054,gbsg2
rbf,2.0,,2.0,0.5586393433233082,0.025257835663955647,gbsg2
rbf,2.0,,4.0,0.5380898777810501,0.0175425070926164,gbsg2
rbf,2.0,,8.0,0.5395105071475479,0.023345642089383372,gbsg2
rbf,4.0,,0.125,0.6402201234125937,0.02527438248592098,gbsg2
rbf,4.0,,0.25,0.6270466821899144,0.024771379854673176,gbsg2
rbf,4.0,,0.5,0.6101559691757282,0.023181470660947046,gbsg2
rbf,4.0,,1.0,0.5626221931886888,0.029367676825545825,gbsg2
rbf,4.0,,2.0,0.568099251940889,0.027603290840669956,gbsg2
rbf,4.0,,4.0,0.5417311575085237,0.024469410028901135,gbsg2
rbf,4.0,,8.0,0.5447225794448102,0.029304489497596342,gbsg2
exponential,0.25,,0.125,0.6627711636858171,0.0314401812043948,gbsg2
exponential,0.25,,0.25,0.6616984049550148,0.022252265965245873,gbsg2
exponential,0.25,,0.5,0.6608060674200071,0.02034895266981599,gbsg2
exponential,0.25,,1.0,0.6239240909942703,0.01562943662037055,gbsg2
exponential,0.25,,2.0,0.5785277290001841,0.022430300223181373,gbsg2
exponential,0.25,,4.0,0.5329707614060974,0.028561333910562,gbsg2
exponential,0.25,,8.0,0.5176360829583484,0.027938926442263062,gbsg2
exponential,0.5,,0.125,0.6742011424176407,0.02073643349883553,gbsg2
exponential,0.5,,0.25,0.6617816806543579,0.019393974659494224,gbsg2
exponential,0.5,,0.5,0.6702653271180509,0.016125568696513968,gbsg2
exponential,0.5,,1.0,0.6189658486457859,0.020940462289405375,gbsg2
exponential,0.5,,2.0,0.5734647242376949,0.017821343108898907,gbsg2
exponential,0.5,,4.0,0.5543160348535947,0.01910064498682829,gbsg2
exponential,0.5,,8.0,0.5415898176775021,0.01546185797485377,gbsg2
exponential,1.0,,0.125,0.6695357835672648,0.029483889825197916,gbsg2
exponential,1.0,,0.25,0.655328385847018,0.027232970112476357,gbsg2
exponential,1.0,,0.5,0.6499188439984385,0.024099757098627723,gbsg2
exponential,1.0,,1.0,0.6183462757640708,0.018916450914382103,gbsg2
exponential,1.0,,2.0,0.587433771196755,0.02575209488782132,gbsg2
exponential,1.0,,4.0,0.5350862910035479,0.022349158378059602,gbsg2
exponential,1.0,,8.0,0.5224157885359475,0.033111598073319065,gbsg2
exponential,2.0,,0.125,0.6555321703110664,0.019035362618912532,gbsg2
exponential,2.0,,0.25,0.6591240378808364,0.018935808655081075,gbsg2
exponential,2.0,,0.5,0.6408889404968054,0.01791822085955038,gbsg2
exponential,2.0,,1.0,0.6033978759652097,0.031655640584685105,gbsg2
exponential,2.0,,2.0,0.5656797578701731,0.03070700189456574,gbsg2
exponential,2.0,,4.0,0.5442112452822957,0.04177345625870743,gbsg2
exponential,2.0,,8.0,0.5215938487470057,0.022454716147813632,gbsg2
exponential,4.0,,0.125,0.6701000439485301,0.017969623262927822,gbsg2
exponential,4.0,,0.25,0.6571039887281854,0.019856422432560836,gbsg2
exponential,4.0,,0.5,0.6504617433554274,0.020400512732962024,gbsg2
exponential,4.0,,1.0,0.6134978303311811,0.01988721525663663,gbsg2
exponential,4.0,,2.0,0.5795821461325412,0.03657571469878918,gbsg2
exponential,4.0,,4.0,0.5425738534954333,0.03179484558586592,gbsg2
exponential,4.0,,8.0,0.5338224614004513,0.04054704071616052,gbsg2
poly,0.25,,0.125,0.6547997886664471,0.021878631876802456,gbsg2
poly,0.25,,0.25,0.6644551788989935,0.0255456385127492,gbsg2
poly,0.25,,0.5,0.6571026700279692,0.019675806719373048,gbsg2
poly,0.25,,1.0,0.6545057183851399,0.023163385736710375,gbsg2
poly,0.25,,2.0,0.6563607867370296,0.03129085993874315,gbsg2
poly,0.25,,4.0,0.6256470218139054,0.02363476616414019,gbsg2
poly,0.25,,8.0,0.6051085658216773,0.035711868865369506,gbsg2
poly,0.5,,0.125,0.666256912411525,0.023903669268085685,gbsg2
poly,0.5,,0.25,0.6724400048906386,0.030762852340901876,gbsg2
poly,0.5,,0.5,0.6666983010081348,0.024898672168630263,gbsg2
poly,0.5,,1.0,0.6514656979719999,0.025258782266795846,gbsg2
poly,0.5,,2.0,0.6375244590849063,0.017394510080954998,gbsg2
poly,0.5,,4.0,0.6147170257918362,0.026223064328300568,gbsg2
poly,0.5,,8.0,0.5923165670172527,0.02231424017846449,gbsg2
poly,1.0,,0.125,0.6610621342867328,0.0198874775880437,gbsg2
poly,1.0,,0.25,0.6654206758978338,0.02255070210052904,gbsg2
poly,1.0,,0.5,0.6648729729970106,0.022687889484541913,gbsg2
poly,1.0,,1.0,0.653869220155412,0.023292313397389325,gbsg2
poly,1.0,,2.0,0.6361842679242984,0.026103826450734575,gbsg2
poly,1.0,,4.0,0.6141502050138066,0.028195218633300316,gbsg2
poly,1.0,,8.0,0.5868690748982999,0.03247410181705853,gbsg2
poly,2.0,,0.125,0.6592130914063948,0.025939932773117874,gbsg2
poly,2.0,,0.25,0.6565874397586061,0.028388432318035714,gbsg2
poly,2.0,,0.5,0.6657999288016904,0.029315183517787412,gbsg2
poly,2.0,,1.0,0.6440191110030009,0.017937085212967753,gbsg2
poly,2.0,,2.0,0.6249488705406806,0.02621413326305231,gbsg2
poly,2.0,,4.0,0.62016649033545,0.02123760138518475,gbsg2
poly,2.0,,8.0,0.591049119236826,0.031023804137215047,gbsg2
poly,4.0,,0.125,0.6815205040063195,0.021156572949027595,gbsg2
poly,4.0,,0.25,0.672189963419925,0.02003860961540216,gbsg2
poly,4.0,,0.5,0.6458997834441554,0.032999031901377644,gbsg2
poly,4.0,,1.0,0.6240046739235476,0.02022500863963033,gbsg2
poly,4.0,,2.0,0.6091362175335061,0.03380349905648668,gbsg2
poly,4.0,,4.0,0.5987817765639429,0.02862620891150941,gbsg2
poly,4.0,,8.0,0.5913928878109052,0.029129570237107296,gbsg2
cauchy,0.25,,0.125,0.6504189812120111,0.030969724385167402,gbsg2
cauchy,0.25,,0.25,0.6537042654707648,0.016066942558372477,gbsg2
cauchy,0.25,,0.5,0.6466206839628044,0.01856489184823952,gbsg2
cauchy,0.25,,1.0,0.6202038722027416,0.021595149020992556,gbsg2
cauchy,0.25,,2.0,0.6118708534281281,0.025366222363132122,gbsg2
cauchy,0.25,,4.0,0.6174599189197358,0.02944264340359417,gbsg2
cauchy,0.25,,8.0,0.5897572624048689,0.032381304883135203,gbsg2
cauchy,0.5,,0.125,0.6713830266190913,0.022764551341814335,gbsg2
cauchy,0.5,,0.25,0.6619845106051401,0.024067557856191836,gbsg2
cauchy,0.5,,0.5,0.6517639510209647,0.028950356975472602,gbsg2
cauchy,0.5,,1.0,0.6291051388944684,0.029098596735948355,gbsg2
cauchy,0.5,,2.0,0.6284854662944424,0.02042748824563353,gbsg2
cauchy,0.5,,4.0,0.6017626838114294,0.036168687832378574,gbsg2
cauchy,0.5,,8.0,0.5858067553227376,0.02669451874108999,gbsg2
cauchy,1.0,,0.125,0.6682570586905499,0.02334633822040747,gbsg2
cauchy,1.0,,0.25,0.6589170737468171,0.02487800923492314,gbsg2
cauchy,1.0,,0.5,0.6375283548467409,0.0226559451571482,gbsg2
cauchy,1.0,,1.0,0.6458691077184882,0.03010297155497198,gbsg2
cauchy,1.0,,2.0,0.6258253600526038,0.024213158811519916,gbsg2
cauchy,1.0,,4.0,0.6084284004889994,0.015803160487721454,gbsg2
cauchy,1.0,,8.0,0.5984442581865494,0.02243418057964718,gbsg2
cauchy,2.0,,0.125,0.6606060786424469,0.017782135688983864,gbsg2
cauchy,2.0,,0.25,0.6505398483078715,0.03246593064290186,gbsg2
cauchy,2.0,,0.5,0.6473923487843348,0.017370052097070193,gbsg2
cauchy,2.0,,1.0,0.639092039639727,0.025968473473660506,gbsg2
cauchy,2.0,,2.0,0.619362903092018,0.029999857509679578,gbsg2
cauchy,2.0,,4.0,0.6086904562759882,0.024578772445783575,gbsg2
cauchy,2.0,,8.0,0.5879494541414865,0.02569572234311022,gbsg2
cauchy,4.0,,0.125,0.6562525726296482,0.02363200823706367,gbsg2
cauchy,4.0,,0.25,0.6456579898305234,0.02772592654769627,gbsg2
cauchy,4.0,,0.5,0.6272616237685937,0.019671215849080107,gbsg2
cauchy,4.0,,1.0,0.6343095786402174,0.025847781473075912,gbsg2
cauchy,4.0,,2.0,0.6327276430006259,0.024271795893910965,gbsg2
cauchy,4.0,,4.0,0.6243029491048689,0.0181442715390661,gbsg2
cauchy,4.0,,8.0,0.599355160412605,0.02370230327809514,gbsg2
laplacian,0.25,,0.125,0.6729900613681842,0.015958763318242385,gbsg2
laplacian,0.25,,0.25,0.6593104294854623,0.03136981983235826,gbsg2
laplacian,0.25,,0.5,0.630770789849411,0.0353390675306367,gbsg2
laplacian,0.25,,1.0,0.5855063599992498,0.020381617888554127,gbsg2
laplacian,0.25,,2.0,0.5546184160607865,0.01979410031892479,gbsg2
laplacian,0.25,,4.0,0.5376391010295498,0.022016279515366787,gbsg2
laplacian,0.25,,8.0,0.5339712116311828,0.033427204450713385,gbsg2
laplacian,0.5,,0.125,0.6807895436161655,0.024650968217936647,gbsg2
laplacian,0.5,,0.25,0.6790343706253943,0.02949253128862637,gbsg2
laplacian,0.5,,0.5,0.6489134916470284,0.027603206756081366,gbsg2
laplacian,0.5,,1.0,0.5984943182398171,0.03400241863443762,gbsg2
laplacian,0.5,,2.0,0.5622580843328199,0.019463879618530026,gbsg2
laplacian,0.5,,4.0,0.535669798740266,0.03812867049665754,gbsg2
laplacian,0.5,,8.0,0.5490972466291006,0.026000823695056165,gbsg2
laplacian,1.0,,0.125,0.6746326832379828,0.026241780601365127,gbsg2
laplacian,1.0,,0.25,0.6540775876938516,0.025128862268145466,gbsg2
laplacian,1.0,,0.5,0.6237756564171687,0.022328645433987434,gbsg2
laplacian,1.0,,1.0,0.600623053865503,0.013469415261227082,gbsg2
laplacian,1.0,,2.0,0.5690238812377707,0.020056449974722407,gbsg2
laplacian,1.0,,4.0,0.5333741583317606,0.03914166826540703,gbsg2
laplacian,1.0,,8.0,0.5335784824047238,0.029811872574708107,gbsg2
laplacian,2.0,,0.125,0.6752308718696034,0.020838538136092887,gbsg2
laplacian,2.0,,0.25,0.6563726499764304,0.024820945439254713,gbsg2
laplacian,2.0,,0.5,0.6245599811458102,0.025889440519636056,gbsg2
laplacian,2.0,,1.0,0.6003943262564885,0.021686376829875516,gbsg2
laplacian,2.0,,2.0,0.5499578478468832,0.02299489931507595,gbsg2
laplacian,2.0,,4.0,0.5352499062297703,0.028911449323123402,gbsg2
laplacian,2.0,,8.0,0.5263149808527697,0.026220085469476125,gbsg2
laplacian,4.0,,0.125,0.6711274934752084,0.026851583512102005,gbsg2
laplacian,4.0,,0.25,0.6569367460470394,0.018718083298520562,gbsg2
laplacian,4.0,,0.5,0.6390924995093951,0.032847562659209385,gbsg2
laplacian,4.0,,1.0,0.5865062301993739,0.026183310597196252,gbsg2
laplacian,4.0,,2.0,0.5559865371937482,0.03285210141424858,gbsg2
laplacian,4.0,,4.0,0.5362559769647496,0.023405749888399746,gbsg2
laplacian,4.0,,8.0,0.5363448859325586,0.03303081092552181,gbsg2
