kernel,C,A,gamma,mean_cindex,std,prop_censor
linear,0.25,,0.5,0.7301501980551955,0.026576179641443053,0.06
linear,0.25,,1.0,0.7292035812606487,0.027779876650510828,0.06
linear,0.25,,2.0,0.7341054758080964,0.024743421966326683,0.06
linear,0.25,,4.0,0.7279820674499221,0.025727242117204223,0.06
linear,0.25,,8.0,0.7258752599393117,0.02779931650011123,0.06
linear,0.5,,0.125,0.7243576625973772,0.02928495669570657,0.06
linear,0.5,,0.25,0.7258623302813225,0.028280188788771504,0.06
linear,0.5,,0.5,0.7314385955139973,0.025782379215014136,0.06
linear,0.5,,1.0,0.7246938620686767,0.0283742515838627,0.06
linear,0.5,,2.0,0.7322359865403972,0.029660672677968767,0.06
linear,0.5,,4.0,0.7237948501780523,0.027192309088857315,0.06
linear,0.5,,8.0,0.7285600895058623,0.028744335260676147,0.06
linear,1.0,,0.125,0.7231429135623137,0.02662434191703406,0.06
linear,1.0,,0.25,0.7281619905666364,0.028410666040015003,0.06
linear,1.0,,0.5,0.7319658940369824,0.028262198065210135,0.06
linear,1.0,,1.0,0.7290198641624501,0.02677793151048531,0.06
linear,1.0,,2.0,0.7293225447993494,0.03167921843171933,0.06
linear,1.0,,4.0,0.7294896435713923,0.025665943874670475,0.06
linear,1.0,,8.0,0.726510175774467,0.02650878971931037,0.06
linear,2.0,,0.125,0.7241949041041071,0.025116853037805704,0.06
linear,2.0,,0.25,0.7261523080985393,0.025412151192250213,0.06
linear,2.0,,0.5,0.7215947884155558,0.028290346869645273,0.06
linear,2.0,,1.0,0.7306397483358898,0.031404948446621554,0.06
linear,2.0,,2.0,0.7304396120179765,0.025532826437047674,0.06
linear,2.0,,4.0,0.7301273250204187,0.024482990738925715,0.06
linear,2.0,,8.0,0.7264972981413489,0.02450807613365517,0.06
linear,4.0,,0.125,0.7303454851160223,0.029892731741665356,0.06
linear,4.0,,0.25,0.7255418261748012,0.027862713433100785,0.06
linear,4.0,,0.5,0.7279575244589013,0.029641504728206012,0.06
linear,4.0,,1.0,0.7315162930778655,0.027325172774562215,0.06
linear,4.0,,2.0,0.7287899647306353,0.027702823434926915,0.06
linear,4.0,,4.0,0.7256560996671481,0.027817397430877747,0.06
linear,4.0,,8.0,0.7268098636651181,0.02852629670815626,0.06
rbf,0.25,,0.125,0.7635283180757588,0.027701020303626544,0.06
rbf,0.25,,0.25,0.7714805170450997,0.025434227580180626,0.06
rbf,0.25,,0.5,0.7634323205139449,0.022252637191941982,0.06
rbf,0.25,,1.0,0.7491072117729735,0.021425162496196058,0.06
rbf,0.25,,2.0,0.7325670873389537,0.020433994586122908,0.06
rbf,0.25,,4.0,0.7055111759306467,0.017255058707305582,0.06
rbf,0.25,,8.0,0.6823838553535879,0.020498295645002825,0.06
rbf,0.5,,0.125,0.7750764384696686,0.025324238363855767,0.06
rbf,0.5,,0.25,0.7776291445785367,0.020531904949363418,0.06
rbf,0.5,,0.5,0.7775219002564764,0.022027425911284343,0.06
rbf,0.5,,1.0,0.763607546981729,0.02058172914567799,0.06
rbf,0.5,,2.0,0.7409825518681327,0.021051200673997298,0.06
rbf,0.5,,4.0,0.7116483968030246,0.018905924535743586,0.06
rbf,0.5,,8.0,0.6828795806735214,0.020705599641498592,0.06
rbf,1.0,,0.125,0.786960593501779,0.023648328526404555,0.06
rbf,1.0,,0.25,0.7917102711131782,0.024804020923753417,0.06
rbf,1.0,,0.5,0.7812920718246837,0.0195835145492821,0.06
rbf,1.0,,1.0,0.7753255247036788,0.020249655804919144,0.06
rbf,1.0,,2.0,0.7501915162415823,0.020937230858120152,0.06
rbf,1.0,,4.0,0.7191998812932163,0.019013875554229363,0.06
rbf,1.0,,8.0,0.6877260549770365,0.018962631264861054,0.06
rbf,2.0,,0.125,0.7919929098412167,0.021506808325802065,0.06
rbf,2.0,,0.25,0.7928647919704249,0.02267626865102959,0.06
rbf,2.0,,0.5,0.7849467230973037,0.020743024587215005,0.06
rbf,2.0,,1.0,0.7770672663677047,0.021124236456811007,0.06
rbf,2.0,,2.0,0.763254884387029,0.019373199721814414,0.06
rbf,2.0,,4.0,0.731449479538712,0.01843301297292801,0.06
rbf,2.0,,8.0,0.6960404177072758,0.017160870325061348,0.06
rbf,4.0,,0.125,0.7933086360384999,0.02009704538118689,0.06
rbf,4.0,,0.25,0.7956109436671412,0.01908102136329782,0.06
rbf,4.0,,0.5,0.7833123713949439,0.02356076329536346,0.06
rbf,4.0,,1.0,0.7868067661612292,0.01808044121129956,0.06
rbf,4.0,,2.0,0.7657930103236861,0.021137561057486563,0.06
rbf,4.0,,4.0,0.7321921586591038,0.018957698908440054,0.06
rbf,4.0,,8.0,0.6975952059102956,0.01912104873477505,0.06
exponential,0.25,,0.125,0.7551356512629009,0.028059735416477626,0.06
exponential,0.25,,0.25,0.7612344978408936,0.029697607740457592,0.06
exponential,0.25,,0.5,0.7672173514161187,0.02575771973334355,0.06
exponential,0.25,,1.0,0.7566356861508828,0.023280884174265624,0.06
exponential,0.25,,2.0,0.7378075246875457,0.0231900673523583,0.06
exponential,0.25,,4.0,0.7069722326263128,0.01699887139371409,0.06
exponential,0.25,,8.0,0.6706056011882733,0.02024312885197556,0.06
exponential,0.5,,0.125,0.7642605298363924,0.021334639479525547,0.06
exponential,0.5,,0.25,0.770476717613058,0.02188532175250145,0.06
exponential,0.5,,0.5,0.7776104821155789,0.02301659450790374,0.06
exponential,0.5,,1.0,0.77137666326756,0.02255815599864407,0.06
exponential,0.5,,2.0,0.7466358629004565,0.021400876961634913,0.06
exponential,0.5,,4.0,0.7117208491098497,0.01878216373541572,0.06
exponential,0.5,,8.0,0.6713447862541492,0.01995876402595507,0.06
exponential,1.0,,0.125,0.7727835872109435,0.02198927989970706,0.06
exponential,1.0,,0.25,0.7835266431818472,0.0216022030683145,0.06
exponential,1.0,,0.5,0.7907471558175281,0.020774740458495283,0.06
exponential,1.0,,1.0,0.7880391897091715,0.02124906276078177,0.06
exponential,1.0,,2.0,0.7606028106839969,0.017569478736697754,0.06
exponential,1.0,,4.0,0.7197351572965317,0.01871177420336318,0.06
exponential,1.0,,8.0,0.6764870467820687,0.02038747847325633,0.06
exponential,2.0,,0.125,0.7852709253860624,0.023535644525609432,0.06
exponential,2.0,,0.25,0.7922668867374615,0.019859730393125805,0.06
exponential,2.0,,0.5,0.7967859457980611,0.022385263612822913,0.06
exponential,2.0,,1.0,0.7915770605363848,0.021218741365565126,0.06
exponential,2.0,,2.0,0.7719705453279972,0.018663708570765263,0.06
exponential,2.0,,4.0,0.7244486411415343,0.01667491091533428,0.06
exponential,2.0,,8.0,0.6842029553494209,0.01753673818681564,0.06
exponential,4.0,,0.125,0.7939858192974514,0.022864423703464098,0.06
exponential,4.0,,0.25,0.7982327362756598,0.02233972069921512,0.06
exponential,4.0,,0.5,0.7981676315680682,0.02230194943657828,0.06
exponential,4.0,,1.0,0.7896445151524596,0.021543171700794218,0.06
exponential,4.0,,2.0,0.7703525739195398,0.02148624089845046,0.06
exponential,4.0,,4.0,0.7336814453317179,0.0182410234820168,0.06
exponential,4.0,,8.0,0.6959839242805715,0.02019384326610946,0.06
poly,0.25,,0.125,0.7813537333251861,0.021230467571229976,0.06
poly,0.25,,0.25,0.7722021968798245,0.02386352830422267,0.06
poly,0.25,,0.5,0.7711795154608765,0.02448689550201839,0.06
poly,0.25,,1.0,0.7647072591050172,0.026608191090380238,0.06
poly,0.25,,2.0,0.7695280283161972,0.02213085079105932,0.06
poly,0.25,,4.0,0.7673570352936963,0.026586546046707748,0.06
poly,0.25,,8.0,0.764385667497305,0.026941491076459177,0.06
poly,0.5,,0.125,0.778073983381221,0.02222204207775133,0.06
poly,0.5,,0.25,0.7737685292070487,0.02051842015154142,0.06
poly,0.5,,0.5,0.7653379307907597,0.023476961148210806,0.06
poly,0.5,,1.0,0.7665191335317543,0.027079745171054066,0.06
poly,0.5,,2.0,0.7668957367961204,0.02601253748540372,0.06
poly,0.5,,4.0,0.7652634259512753,0.026989907756826352,0.06
poly,0.5,,8.0,0.7652218934700801,0.026736470549999725,0.06
poly,1.0,,0.125,0.7749830325327898,0.022721515532073955,0.06
poly,1.0,,0.25,0.7731088440800307,0.024109774787824827,0.06
poly,1.0,,0.5,0.7741442824130104,0.02577693656621824,0.06
poly,1.0,,1.0,0.7648417776066347,0.026154857550784585,0.06
poly,1.0,,2.0,0.765086720784985,0.026502742947651863,0.06
poly,1.0,,4.0,0.7680631834002063,0.028381829521063707,0.06
poly,1.0,,8.0,0.7636988332013884,0.0278866863500482,0.06
poly,2.0,,0.125,0.7753256491063528,0.02391769677732739,0.06
poly,2.0,,0.25,0.7739679435978672,0.0251436919685157,0.06
poly,2.0,,0.5,0.7707769935559515,0.026598472275851832,0.06
poly,2.0,,1.0,0.7696046988705756,0.02622009043437691,0.06
poly,2.0,,2.0,0.7694808238815111,0.026318439603909536,0.06
poly,2.0,,4.0,0.7684213490778882,0.026363246669030616,0.06
poly,2.0,,8.0,0.7665156467760865,0.027709097736454313,0.06
poly,4.0,,0.125,0.7745016785457493,0.023862053276167725,0.06
poly,4.0,,0.25,0.7722544953628454,0.027252496606426167,0.06
poly,4.0,,0.5,0.7662477597527004,0.02669317902653248,0.06
poly,4.0,,1.0,0.7692694857372584,0.025337989917049233,0.06
poly,4.0,,2.0,0.7682613121283288,0.031333213534767264,0.06
poly,4.0,,4.0,0.7652236946395634,0.02629121694562574,0.06
poly,4.0,,8.0,0.7657168733843907,0.02267901645064263,0.06
cauchy,0.25,,0.125,0.76078142277639,0.024606626398361694,0.06
cauchy,0.25,,0.25,0.7681089567123148,0.021733599851969446,0.06
cauchy,0.25,,0.5,0.7723612694392569,0.018350263720121697,0.06
cauchy,0.25,,1.0,0.766572994256718,0.019411740305970628,0.06
cauchy,0.25,,2.0,0.7571474496366514,0.0204010949766774,0.06
cauchy,0.25,,4.0,0.7454575919216885,0.01918771604522196,0.06
cauchy,0.25,,8.0,0.7386389118127833,0.02268661243673513,0.06
cauchy,0.5,,0.125,0.7706483584577306,0.024019088805425387,0.06
cauchy,0.5,,0.25,0.7764716023216488,0.026308791994203076,0.06
cauchy,0.5,,0.5,0.7843942956849499,0.02328384809306283,0.06
cauchy,0.5,,1.0,0.7785311953012488,0.021443010517868157,0.06
cauchy,0.5,,2.0,0.7692742744432214,0.019578475757697708,0.06
cauchy,0.5,,4.0,0.7541305018497677,0.019797482877185548,0.06
cauchy,0.5,,8.0,0.7426697337835254,0.01859801869729348,0.06
cauchy,1.0,,0.125,0.7865130029628783,0.022244182722492303,0.06
cauchy,1.0,,0.25,0.7868090100678552,0.020869110046820842,0.06
cauchy,1.0,,0.5,0.7880423543140904,0.02240791710580244,0.06
cauchy,1.0,,1.0,0.7884566487843456,0.020938529090260127,0.06
cauchy,1.0,,2.0,0.7766412414963255,0.01809394235123511,0.06
cauchy,1.0,,4.0,0.7740597429119603,0.019984772127351454,0.06
cauchy,1.0,,8.0,0.7569429277479555,0.017601632768171564,0.06
cauchy,2.0,,0.125,0.7906891740297722,0.025113086133212188,0.06
cauchy,2.0,,0.25,0.7955812152331153,0.021218289581625336,0.06
cauchy,2.0,,0.5,0.7924950466382267,0.020376106511165903,0.06
cauchy,2.0,,1.0,0.7901591798148797,0.021861345228504855,0.06
cauchy,2.0,,2.0,0.7864675996083197,0.020059606638717076,0.06
cauchy,2.0,,4.0,0.7718952794786255,0.018349493534005935,0.06
cauchy,2.0,,8.0,0.76483762344406,0.018593975358465287,0.06
cauchy,4.0,,0.125,0.7935673611298164,0.020127799894749315,0.06
cauchy,4.0,,0.25,0.7949687855884356,0.01989015270156121,0.06
cauchy,4.0,,0.5,0.7974491615308166,0.021189907056661555,0.06
cauchy,4.0,,1.0,0.788269002389218,0.021408992638487962,0.06
cauchy,4.0,,2.0,0.7882747314481499,0.0199323342272239,0.06
cauchy,4.0,,4.0,0.7752963980657981,0.021685394087722104,0.06
cauchy,4.0,,8.0,0.7678715193679466,0.02049861580064112,0.06
laplacian,0.25,,0.125,0.7638012051980566,0.023632391581810335,0.06
laplacian,0.25,,0.25,0.7699827016778271,0.022839102670685365,0.06
laplacian,0.25,,0.5,0.7713943594009202,0.02154570512900788,0.06
laplacian,0.25,,1.0,0.756163367951872,0.01953920878847824,0.06
laplacian,0.25,,2.0,0.7291170891344627,0.019216201376463456,0.06
laplacian,0.25,,4.0,0.6901348595228675,0.01959794136154817,0.06
laplacian,0.25,,8.0,0.6555425219672233,0.02172481522326206,0.06
laplacian,0.5,,0.125,0.7814852745156727,0.02408619452694387,0.06
laplacian,0.5,,0.25,0.7857284511043225,0.02402146300175383,0.06
laplacian,0.5,,0.5,0.7885991707955315,0.021352024036030297,0.06
laplacian,0.5,,1.0,0.770357571372157,0.017818958180135812,0.06
laplacian,0.5,,2.0,0.7342637405984412,0.019428093978434535,0.06
laplacian,0.5,,4.0,0.6911449826546767,0.01702999798980175,0.06
laplacian,0.5,,8.0,0.6589862245978131,0.019173904990905273,0.06
laplacian,1.0,,0.125,0.7955727694497844,0.023522955574745718,0.06
laplacian,1.0,,0.25,0.7976898368845923,0.024513746641798242,0.06
laplacian,1.0,,0.5,0.7988663698789403,0.02075766226621856,0.06
laplacian,1.0,,1.0,0.7809523606594384,0.01948874727271933,0.06
laplacian,1.0,,2.0,0.7406166553722273,0.016061757689557202,0.06
laplacian,1.0,,4.0,0.6947250333278617,0.018400099592610783,0.06
laplacian,1.0,,8.0,0.6632782762374738,0.02014163751323565,0.06
laplacian,2.0,,0.125,0.8053565084079639,0.02449552232317235,0.06
laplacian,2.0,,0.25,0.8056853711206965,0.022200891256959995,0.06
laplacian,2.0,,0.5,0.8043529230164846,0.02037479362082895,0.06
laplacian,2.0,,1.0,0.7893750241036677,0.0167182762134228,0.06
laplacian,2.0,,2.0,0.749937746864453,0.017120466939704267,0.06
laplacian,2.0,,4.0,0.7029006525112506,0.016371020219005192,0.06
laplacian,2.0,,8.0,0.6692117341562365,0.01622923980301149,0.06
laplacian,4.0,,0.125,0.8133318052332643,0.02202784092722074,0.06
laplacian,4.0,,0.25,0.8180464269058441,0.020125322708334264,0.06
laplacian,4.0,,0.5,0.8106095203616824,0.021461205003937788,0.06
laplacian,4.0,,1.0,0.7933747162278506,0.019015964246238713,0.06
laplacian,4.0,,2.0,0.7568208527244554,0.02008556042759047,0.06
laplacian,4.0,,4.0,0.7146964778779383,0.018092665770683306,0.06
laplacian,4.0,,8.0,0.6753029480376672,0.019196583572088796,0.06
wavelet,0.25,0.125,,0.4733533172996065,0.023823126362287637,0.25
wavelet,0.25,0.25,,0.4832906468950008,0.028531971973008483,0.25
wavelet,0.25,0.5,,0.5336033680545496,0.02998440685957825,0.25
wavelet,0.25,1.0,,0.6756736651708555,0.02883076694640583,0.25
wavelet,0.25,2.0,,0.7613552684459519,0.027127795991742577,0.25
wavelet,0.25,4.0,,0.7740134049020524,0.025618103067090517,0.25
wavelet,0.25,8.0,,0.755047256237038,0.0261128562706099,0.25
wavelet,0.5,0.125,,0.47423647777048183,0.02691151270263214,0.25
wavelet,0.5,0.25,,0.47906715662657157,0.02629392354265011,0.25
wavelet,0.5,0.5,,0.5292656465444169,0.03221378635821058,0.25
wavelet,0.5,1.0,,0.6873345396356748,0.028157496826201243,0.25
wavelet,0.5,2.0,,0.7664290281363942,0.022069578886125287,0.25
wavelet,0.5,4.0,,0.7779267204707695,0.028878875612990847,0.25
wavelet,0.5,8.0,,0.7655274043092699,0.026743241109982805,0.25
wavelet,1.0,0.125,,0.4776342696734709,0.034547956350440674,0.25
wavelet,1.0,0.25,,0.48071879249456834,0.02824775049298559,0.25
wavelet,1.0,0.5,,0.5344014827407455,0.03082542875724831,0.25
wavelet,1.0,1.0,,0.702488832143767,0.025121509040239014,0.25
wavelet,1.0,2.0,,0.7657683375284047,0.02759644155806845,0.25
wavelet,1.0,4.0,,0.784995522948321,0.02621915564608218,0.25
wavelet,1.0,8.0,,0.7723515048598831,0.029125927817894002,0.25
wavelet,2.0,0.125,,0.47634265205729853,0.027616733044350684,0.25
wavelet,2.0,0.25,,0.47846762576124036,0.030697492033544233,0.25
wavelet,2.0,0.5,,0.5401427284282915,0.03322359164012682,0.25
wavelet,2.0,1.0,,0.7090015346073709,0.026008565721516577,0.25
wavelet,2.0,2.0,,0.7658693907593757,0.027062709666192633,0.25
wavelet,2.0,4.0,,0.7875674739916739,0.0286134507262135,0.25
wavelet,2.0,8.0,,0.7784953879738776,0.028210473217015707,0.25
wavelet,4.0,0.125,,0.4739093689232278,0.027514735163542286,0.25
wavelet,4.0,0.25,,0.4791031477631736,0.02833096180463365,0.25
wavelet,4.0,0.5,,0.5404159042141949,0.03343475030988196,0.25
wavelet,4.0,1.0,,0.7069925021166864,0.029666917455742247,0.25
wavelet,4.0,2.0,,0.7674101892629579,0.023111055407958565,0.25
wavelet,4.0,4.0,,0.7874648144140628,0.028404774487219838,0.25
wavelet,4.0,8.0,,0.7788443455022228,0.027625486276178994,0.25
linear,0.25,,0.125,0.7586138113944042,0.02984463965406297,0.25
linear,0.25,,0.25,0.7554376240503909,0.02948674184329094,0.25
linear,0.25,,0.5,0.7618356669738027,0.03035901448076454,0.25
linear,0.25,,1.0,0.7571279532978795,0.02897205174639984,0.25
linear,0.25,,2.0,0.7577379530287837,0.027896962044584233,0.25
linear,0.25,,4.0,0.7613229270381816,0.02879223126798676,0.25
linear,0.25,,8.0,0.7552380741444098,0.027447560392419613,0.25
linear,0.5,,0.125,0.7547018083072371,0.029774197109525922,0.25
linear,0.5,,0.25,0.7567891201265217,0.028611949261782135,0.25
linear,0.5,,0.5,0.7600199374149464,0.029779825251923103,0.25
linear,0.5,,1.0,0.7589625555272442,0.028230127172504806,0.25
linear,0.5,,2.0,0.7592180891946029,0.031769803649886665,0.25
linear,0.5,,4.0,0.7562955996605243,0.025958324064852583,0.25
linear,0.5,,8.0,0.7530106144660889,0.027746211499309455,0.25
linear,1.0,,0.125,0.7585883860202209,0.027992297833304217,0.25
linear,1.0,,0.25,0.7529240380261548,0.03274401182038625,0.25
linear,1.0,,0.5,0.7589805877425065,0.027196775372537462,0.25
linear,1.0,,1.0,0.760158421861314,0.02735510965215653,0.25
linear,1.0,,2.0,0.7615362126523706,0.03160749371528253,0.25
linear,1.0,,4.0,0.7558768966949291,0.02981752585481762,0.25
linear,1.0,,8.0,0.7574645893529418,0.031137308575695185,0.25
linear,2.0,,0.125,0.7623263687747367,0.028502044121007652,0.25
linear,2.0,,0.25,0.764633035120996,0.023737011971160488,0.25
linear,2.0,,0.5,0.7556515726488909,0.025635626338149888,0.25
linear,2.0,,1.0,0.7547517388431266,0.026783395421761565,0.25
linear,2.0,,2.0,0.759455263740543,0.02615453466760249,0.25
linear,2.0,,4.0,0.758664794401227,0.03218309747961429,0.25
linear,2.0,,8.0,0.7578332904819111,0.024409858580677356,0.25
linear,4.0,,0.125,0.7614833746621392,0.035179449941158736,0.25
linear,4.0,,0.25,0.7524094936149222,0.030354739209345543,0.25
linear,4.0,,0.5,0.7537600285375524,0.029554294691479147,0.25
linear,4.0,,1.0,0.7574273862743662,0.02921749600981699,0.25
linear,4.0,,2.0,0.7588268351544429,0.029184965232487092,0.25
linear,4.0,,4.0,0.7521969567337827,0.03005386273656343,0.25
linear,4.0,,8.0,0.76116645043686,0.030661211685199627,0.25
rbf,0.25,,0.125,0.774105697273097,0.027755498810265393,0.25
rbf,0.25,,0.25,0.7828148830840936,0.02476479197215912,0.25
rbf,0.25,,0.5,0.7782691051541683,0.022332286139315982,0.25
rbf,0.25,,1.0,0.7644298198670418,0.01994719699123346,0.25
rbf,0.25,,2.0,0.7425837455369924,0.02205368256356541,0.25
rbf,0.25,,4.0,0.7128558401126065,0.02338004951262132,0.25
rbf,0.25,,8.0,0.6885642313081136,0.0220380536293841,0.25
rbf,0.5,,0.125,0.7864131898731006,0.03042655959218247,0.25
rbf,0.5,,0.25,0.7900788730782474,0.025125549532889282,0.25
rbf,0.5,,0.5,0.7831609031874991,0.025422299425763156,0.25
rbf,0.5,,1.0,0.772490372695467,0.018789061064653678,0.25
rbf,0.5,,2.0,0.749019231472909,0.01925492793422726,0.25
rbf,0.5,,4.0,0.7154603938807281,0.023808578187891234,0.25
rbf,0.5,,8.0,0.6875343677576913,0.02320158833135546,0.25
rbf,1.0,,0.125,0.7939851116758883,0.024718960086214894,0.25
rbf,1.0,,0.25,0.7886104450381428,0.02843006318829422,0.25
rbf,1.0,,0.5,0.7856984937485058,0.024374004754564194,0.25
rbf,1.0,,1.0,0.7760701786557845,0.02341261775215973,0.25
rbf,1.0,,2.0,0.7533350483854673,0.023045530361688923,0.25
rbf,1.0,,4.0,0.724393799247618,0.02046143748814793,0.25
rbf,1.0,,8.0,0.6870552302736282,0.02279759857808737,0.25
rbf,2.0,,0.125,0.7944403324928687,0.02652645236638654,0.25
rbf,2.0,,0.25,0.7936696719292173,0.026883923851870897,0.25
rbf,2.0,,0.5,0.7890491099905245,0.024480026497703162,0.25
rbf,2.0,,1.0,0.7791344018352397,0.026911367271754236,0.25
rbf,2.0,,2.0,0.7637409410585057,0.025230928654493417,0.25
rbf,2.0,,4.0,0.7291777240299363,0.02301819456245129,0.25
rbf,2.0,,8.0,0.6924049351310216,0.023059883786140482,0.25
rbf,4.0,,0.125,0.7930317481105811,0.02731498602887878,0.25
rbf,4.0,,0.25,0.7952608030377409,0.02600029239788905,0.25
rbf,4.0,,0.5,0.7896256803576404,0.023146477054723728,0.25
rbf,4.0,,1.0,0.7782046404534684,0.02538230671907621,0.25
rbf,4.0,,2.0,0.7575648369547647,0.02974417559378843,0.25
rbf,4.0,,4.0,0.7235245267947147,0.02625892350006986,0.25
rbf,4.0,,8.0,0.6964730074485679,0.021588607765632158,0.25
exponential,0.25,,0.125,0.7680299569366182,0.028598164084139416,0.25
exponential,0.25,,0.25,0.778379445848413,0.02357190176304546,0.25
exponential,0.25,,0.5,0.7871842009858276,0.025337222556716454,0.25
exponential,0.25,,1.0,0.7792352203328429,0.02507884038119887,0.25
exponential,0.25,,2.0,0.7494580404675081,0.019673743034729806,0.25
exponential,0.25,,4.0,0.7180565854028224,0.019435772048794774,0.25
exponential,0.25,,8.0,0.6782468036280571,0.01931712300323454,0.25
exponential,0.5,,0.125,0.7768681217749186,0.02972026937765504,0.25
exponential,0.5,,0.25,0.7918344606168123,0.02747147032438695,0.25
exponential,0.5,,0.5,0.7909532444269355,0.02594257939427136,0.25
exponential,0.5,,1.0,0.7838264682799246,0.021475725139468143,0.25
exponential,0.5,,2.0,0.7587639628614319,0.02035064099304609,0.25
exponential,0.5,,4.0,0.716716900057622,0.021988499469960822,0.25
exponential,0.5,,8.0,0.6811720995242808,0.023348802571288914,0.25
exponential,1.0,,0.125,0.7895456308368953,0.02465275435141369,0.25
exponential,1.0,,0.25,0.8006806728348584,0.026203924271368518,0.25
exponential,1.0,,0.5,0.7987950918914538,0.025863708682789043,0.25
exponential,1.0,,1.0,0.7930734692621698,0.02227633543733071,0.25
exponential,1.0,,2.0,0.7648840777853407,0.022171948153662534,0.25
exponential,1.0,,4.0,0.7237845900711669,0.021651369142055826,0.25
exponential,1.0,,8.0,0.6843270670852495,0.02182037679943773,0.25
exponential,2.0,,0.125,0.7980956579115868,0.028114544091798678,0.25
exponential,2.0,,0.25,0.8025934759844716,0.025032596063441916,0.25
exponential,2.0,,0.5,0.799028217964264,0.023862172314232696,0.25
exponential,2.0,,1.0,0.7919617258695629,0.024037641453891985,0.25
exponential,2.0,,2.0,0.7724476539145901,0.023477546854900198,0.25
exponential,2.0,,4.0,0.7335159600940798,0.02153787430168257,0.25
exponential,2.0,,8.0,0.6896983895077371,0.02186393431823644,0.25
exponential,4.0,,0.125,0.8009496707921714,0.024823752609928685,0.25
exponential,4.0,,0.25,0.8029646979734482,0.024248707540620834,0.25
exponential,4.0,,0.5,0.8005072904526719,0.022752087961898898,0.25
exponential,4.0,,1.0,0.7895437311650704,0.023734400089657874,0.25
exponential,4.0,,2.0,0.7678781918328406,0.0216631412711371,0.25
exponential,4.0,,4.0,0.7342651576305755,0.01981047605191369,0.25
exponential,4.0,,8.0,0.6952046059345688,0.020547170809530568,0.25
poly,0.25,,0.125,0.7785896485152258,0.027712718503496662,0.25
poly,0.25,,0.25,0.7867697939512938,0.0226079132767487,0.25
poly,0.25,,0.5,0.7857621862518017,0.03038668624026036,0.25
poly,0.25,,1.0,0.7813219471880896,0.027362791130417983,0.25
poly,0.25,,2.0,0.7772360585131379,0.029045649543519354,0.25
poly,0.25,,4.0,0.7806878004113166,0.031038374771587177,0.25
poly,0.25,,8.0,0.778477940751118,0.030247390183774484,0.25
poly,0.5,,0.125,0.7788778367632071,0.030056531603187147,0.25
poly,0.5,,0.25,0.7813368926790553,0.02748932725997612,0.25
poly,0.5,,0.5,0.7831368243037542,0.02885973814286051,0.25
poly,0.5,,1.0,0.7800864199558398,0.029780346076672685,0.25
poly,0.5,,2.0,0.7794276989583652,0.029149397020748914,0.25
poly,0.5,,4.0,0.7743339541353538,0.02929040336517061,0.25
